Player,Conference,School,Yr,Pos,Draft,Pick,PA,AVG,OBP,SLG,HR,ISO,SB,SBA,K%,BB%,BB%-K%,BABIP,wOBA,wRAA,wRC
"Michie, Brandon",Southern,Mercer,Jr,INF,,,46,0.5,0.609,0.794,2,0.294,0,0,10.87,19.57,8.7,0.536,0.572,9,15
"Migliore, Brett",Metro Atlantic,Canisius,So,INF,,,34,0.1,0.206,0.1,0,0,1,1,26.47,11.76,-14.71,0.143,0.159,-5,-1
"Migueles, Erick",Pac 12,Utah,Jr,OF,,,57,0.17,0.281,0.362,2,0.191,0,0,29.82,12.28,-17.54,0.214,0.29,-2,5
"Mihalik, Jared",Southern,Furman,Fr,3B,,,21,0.158,0.238,0.316,1,0.158,0,0,28.57,4.76,-23.81,0.167,0.247,-2,1
"Mihalik, Riley",Metro Atlantic,Rider,Jr,1B,,,128,0.289,0.367,0.456,4,0.167,1,2,21.09,8.59,-12.5,0.349,0.358,2,18
"Mika, Matthew",AAC,UCF,Jr,INF,,,186,0.278,0.306,0.352,1,0.074,10,14,16.13,4.3,-11.83,0.329,0.288,-7,15
"Miknis, Jake",Atlantic 10,St. Bonaventure,So,INF,,,15,0,0.133,0,0,0,0,0,33.33,13.33,-20,0,0.092,-3,-1
"Milam, Kevin",West Coast,Saint Marys (CA),So,P,,,127,0.355,0.449,0.561,4,0.206,1,1,20.47,11.02,-9.45,0.436,0.431,10,26
"Milam, Zach",Mid American,Ball St.,Jr,3B,,,31,0.154,0.258,0.192,0,0.038,0,0,29.03,12.9,-16.13,0.235,0.221,-3,1
"Miles, Jr, Jacky",Mid-Eastern,Florida A&M,Sr,C,,,84,0.338,0.417,0.465,2,0.127,0,0,13.1,13.1,0,0.367,0.381,3,14
"Milkowski, Joe",American East,UMBC,Jr,OF,,,27,0.12,0.185,0.12,0,0,3,3,14.81,7.41,-7.4,0.143,0.149,-4,-1
"Millard, Tim",Missouri Valley,Dallas Baptist,Jr,INF,2018,1051,214,0.314,0.393,0.524,8,0.211,2,3,15.42,10.75,-4.67,0.342,0.392,10,36
"Millas, Drew",Missouri Valley,Missouri St.,So,C,,,134,0.283,0.381,0.407,3,0.124,1,3,19.4,12.69,-6.71,0.341,0.35,2,18
"Miller, Aaron",Big South,Charleston So.,So,1B,,,77,0.271,0.338,0.386,2,0.114,0,0,22.08,6.49,-15.59,0.333,0.319,-1,8
"Miller, Austin",Western Athletic,Northern Colo.,Sr,OF,,,65,0.313,0.492,0.396,1,0.083,2,2,18.46,12.31,-6.15,0.4,0.411,4,12
"Miller, Brandon",Big East,St. Johns (NY),Fr,OF,,,5,0.25,0.4,0.25,0,0,0,0,20,20,0,0.333,0.314,0,1
"Miller, Cody",Southern,Wofford,Sr,C,,,112,0.313,0.393,0.49,2,0.177,4,5,24.11,11.61,-12.5,0.418,0.384,5,18
"Miller, Dean",Big West,UC Riverside,Jr,OF,,,47,0.279,0.34,0.349,0,0.07,1,1,27.66,8.51,-19.15,0.4,0.306,-1,5
"Miller, Henry",Big East,Xavier,Fr,P,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Miller, Jake",Horizon,Northern Ky.,Jr,OF,,,1,NA,1,NA,0,NA,0,0,0,100,100,NA,0.691,0,0
"Miller, Jared",ACC,Notre Dame,Fr,INF,,,26,0.111,0.308,0.111,0,0,2,2,15.38,11.54,-3.84,0.143,0.25,-2,1
"Miller, Jason",Big South,Charleston So.,Jr,INF,,,81,0.308,0.407,0.415,1,0.108,7,9,12.35,14.81,2.46,0.339,0.365,2,12
"Miller, Luke",Big 10,Indiana,Jr,OF,2018,647,215,0.301,0.349,0.515,9,0.214,2,4,19.07,6.05,-13.02,0.336,0.366,6,32
"Miller, Max",ACC,Duke,Sr,INF,,,220,0.249,0.341,0.287,1,0.039,9,11,7.27,10.91,3.64,0.265,0.296,-7,20
"Miller, Owen",Missouri Valley,Illinois St.,Jr,INF,2018,84,225,0.332,0.369,0.493,5,0.161,8,8,16.44,5.78,-10.66,0.382,0.369,6,34
"Miller, Richard",Colonial,Towson,Jr,INF,,,113,0.255,0.345,0.398,3,0.143,0,0,21.24,10.62,-10.62,0.31,0.329,-1,13
"Miller, Sammy",Big South,Longwood,Sr,INF,,,176,0.362,0.455,0.454,0,0.092,27,32,14.2,15.34,1.14,0.436,0.407,11,32
"Miller, Thomas",Horizon,Oakland,So,INF,,,26,0.211,0.423,0.211,0,0,2,2,19.23,26.92,7.69,0.286,0.321,0,3
"Miller, Tim",Atlantic 10,Richmond,Fr,INF,,,50,0.2,0.28,0.222,0,0.022,1,1,24,8,-16,0.273,0.235,-4,2
"Miller, Zach",Colonial,Delaware,Fr,C,,,38,0.237,0.237,0.447,2,0.211,0,0,26.32,0,-26.32,0.269,0.287,-2,3
"Milligan, Cody",Big 12,Oklahoma State,Fr,UT,,,3,1,0.667,1,0,0,0,0,0,33.33,33.33,1,0.784,1,2
"Millwee, Daniel",Big South,High Point,Jr,C,,,45,0.243,0.378,0.432,1,0.189,0,0,17.78,15.56,-2.22,0.286,0.356,1,6
"Mims, Jackson",Conference USA,Charlotte,Jr,INF,,,151,0.331,0.397,0.5,4,0.169,3,4,7.95,8.61,0.66,0.342,0.387,7,25
"Minato, Chad",Ivy League,Harvard,So,INF,,,35,0.103,0.229,0.138,0,0.034,1,1,25.71,14.29,-11.42,0.15,0.19,-4,0
"Mingus, Eric",Western Athletic,New Mexico St.,Jr,INF,,,3,0.5,0.333,1,0,0.5,0,0,33.33,0,-33.33,0.5,0.414,0,1
"Minjarez, Josh",Sun Belt,UT Arlington,Jr,INF,,,99,0.292,0.354,0.449,2,0.157,2,3,17.17,9.09,-8.08,0.338,0.345,1,13
"Minnick, Brett",Western Athletic,Northern Colo.,Sr,INF,,,192,0.235,0.328,0.494,8,0.259,3,3,32.81,10.94,-21.87,0.323,0.351,3,26
"Minnick, Zach",Big South,Campbell,Jr,C,,,102,0.212,0.304,0.247,0,0.035,2,2,20.59,10.78,-9.81,0.269,0.257,-7,6
"Minnis, Cody",Big West,Cal St. Fullerton,Fr,OF,,,3,0,0,0,0,0,0,0,33.33,0,-33.33,0,0,-1,0
"Minogue, Randall",Northeast,Mt. St. Marys,Sr,OF,,,43,0.256,0.326,0.538,2,0.282,1,1,39.53,9.3,-30.23,0.4,0.363,1,6
"Minor, Nic",Southland,SFA,Jr,OF,,,37,0.333,0.351,0.394,0,0.061,2,2,2.7,5.41,2.71,0.333,0.327,0,4
"Minorik, Riley",Mid American,Bowling Green,Jr,INF,,,142,0.22,0.296,0.293,1,0.073,2,3,16.2,8.45,-7.75,0.263,0.272,-8,10
"Minter, Drew",AAC,Houston,Fr,OF,,,23,0.3,0.391,0.35,0,0.05,3,3,26.09,13.04,-13.05,0.429,0.335,0,3
"Miranda, David",Conference USA,Fla. Atlantic,Sr,OF,2018,740,143,0.256,0.371,0.372,4,0.116,1,2,19.58,9.79,-9.79,0.303,0.335,0,17
"Mircovich, Max",Atlantic 10,Rhode Island,Fr,OF,,,20,0.267,0.4,0.4,0,0.133,0,0,20,15,-5,0.333,0.35,0,3
"Misch, Emerson",Horizon,Oakland,Sr,OF,,,84,0.28,0.357,0.373,1,0.093,1,1,21.43,10.71,-10.72,0.357,0.324,-1,9
"Misner, Kameron",SEC,Missouri,So,1B,2019,,90,0.267,0.356,0.467,2,0.2,4,7,22.22,11.11,-11.11,0.34,0.361,2,13
"Missal, Ryan",Mid American,Western Mich.,Fr,OF,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mitchell Jr., Danny",Sun Belt,Little Rock,Jr,OF,,,42,0.243,0.333,0.297,0,0.054,4,4,26.19,7.14,-19.05,0.346,0.289,-2,3
"Mitchell, Dalton",Southwestern,Alabama A&M,Jr,P,,,61,0.322,0.328,0.356,0,0.034,1,1,13.11,1.64,-11.47,0.373,0.302,-2,6
"Mitchell, Eian",Southwestern,Southern U.,Jr,C,,,15,0.143,0.2,0.143,0,0,0,0,46.67,0,-46.67,0.286,0.165,-2,0
"Mitchell, Garrett",Pac 12,UCLA,Fr,OF,2020,,55,0.255,0.291,0.319,0,0.064,0,0,20,5.45,-14.55,0.324,0.277,-3,4
"Mitchell, Jr., Jeffrey",Pac 12,California,Jr,OF,,,130,0.333,0.431,0.467,2,0.133,4,4,18.46,13.08,-5.38,0.412,0.398,7,23
"Mitchell, Justin",Big 12,Oklahoma,Fr,C,,,27,0.417,0.407,0.667,0,0.25,0,0,11.11,3.7,-7.41,0.476,0.463,3,6
"Mitchell, Justin",Big South,Longwood,Sr,1B,,,89,0.197,0.326,0.268,1,0.07,4,5,23.6,13.48,-10.12,0.265,0.286,-4,7
"Mitchell, Malachi",Mid-Eastern,Florida A&M,Jr,INF,,,11,0.375,0.545,0.375,0,0,0,1,27.27,18.18,-9.09,0.6,0.431,1,2
"Mitchell, Marcus",Mid-Eastern,Savannah St.,Sr,1B,,,16,0.231,0.375,0.692,2,0.462,0,0,43.75,12.5,-31.25,0.25,0.438,1,3
"Mitchell, Tevin",Big West,UC Santa Barbara,Jr,INF,,,78,0.262,0.359,0.369,0,0.108,2,4,26.92,12.82,-14.1,0.378,0.326,-1,9
"Mixon, Matt",ASUN,Kennesaw State,Sr,OF,,,26,0.25,0.269,0.417,1,0.167,2,2,34.62,3.85,-30.77,0.357,0.298,-1,2
"Mize, Brad",Mid-Eastern,N.C. Central,Jr,OF,,,5,0,0.6,0,0,0,0,0,20,40,20,0,0.421,0,1
"Modica, Edward",Northeast,LIU Brooklyn,Jr,C,,,101,0.341,0.416,0.489,2,0.148,2,2,23.76,11.88,-11.88,0.444,0.391,5,17
"Modler, David",Western Athletic,Utah Valley,Sr,INF,,,116,0.292,0.414,0.406,1,0.115,1,2,22.41,12.07,-10.34,0.391,0.368,3,17
"Modlin, Aharon",West Coast,Pepperdine,So,INF,,,83,0.361,0.41,0.472,1,0.111,1,1,9.64,8.43,-1.21,0.397,0.392,4,14
"Moebius, Preston",West Coast,Pacific,So,INF,,,40,0.314,0.4,0.314,0,0,0,1,27.5,10,-17.5,0.458,0.329,0,5
"Moffatt, Mike",Horizon,Northern Ky.,Sr,OF,,,118,0.318,0.364,0.495,3,0.178,1,1,15.25,5.93,-9.32,0.352,0.366,3,17
"Mohler, Garrett",Summit League,Fort Wayne,So,UT,,,31,0.16,0.323,0.24,0,0.08,0,1,35.48,6.45,-29.03,0.286,0.274,-2,2
"Mohollen, Kevin",Colonial,Delaware,Jr,C,,,208,0.271,0.37,0.373,0,0.102,9,9,13.46,13.46,0,0.322,0.333,0,25
"Molfetta, Christian",Pac 12,Stanford,Jr,C,,,25,0.167,0.36,0.333,0,0.167,0,0,28,20,-8,0.273,0.329,0,3
"Molina, Al",Big East,Seton Hall,Sr,INF,,,133,0.265,0.331,0.402,2,0.137,1,2,24.06,9.02,-15.04,0.341,0.319,-2,14
"Moll, Monroe",Sun Belt,Louisiana,Fr,INF,,,12,0.143,0.5,0.143,0,0,0,0,33.33,41.67,8.34,0.333,0.361,0,2
"Moltzan, Callahan",Western Athletic,Utah Valley,Sr,1B,,,78,0.221,0.308,0.309,2,0.088,0,0,24.36,10.26,-14.1,0.271,0.278,-4,6
"Monahan, Mike",Mid American,Eastern Mich.,Fr,C,,,2,0.5,0.5,0.5,0,0,0,0,50,0,-50,1,0.439,0,0
"Monasmith, Chris",OVC,SIUE,Jr,C,,,21,0.286,0.286,0.381,0,0.095,0,0,0,0,0,0.286,0.286,-1,2
"Monastra, Nate",Big East,Xavier,So,C,,,60,0.255,0.317,0.509,3,0.255,0,0,21.67,8.33,-13.34,0.282,0.35,1,8
"Monegro, Luiny",Northeast,LIU Brooklyn,Sr,INF,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mongero, Taber",Big South,Gardner-Webb,Fr,INF,,,38,0.323,0.395,0.355,0,0.032,0,1,15.79,10.53,-5.26,0.4,0.351,1,5
"Moniot, Travis",Pac 12,Arizona,Jr,INF,2018,498,33,0.185,0.273,0.296,1,0.111,0,0,27.27,6.06,-21.21,0.222,0.261,-2,2
"Montenegro, Ben",Northeast,Wagner,Fr,INF,,,4,0.25,0.25,0.25,0,0,0,0,75,0,-75,1,0.22,0,0
"Montenegro, Gabriel",Conference USA,Southern Miss,So,OF,,,105,0.267,0.362,0.337,1,0.07,1,3,13.33,11.43,-1.9,0.31,0.326,-1,12
"Montes, Christian",American East,Stony Brook,Jr,OF,,,53,0.255,0.302,0.277,0,0.021,1,1,13.21,3.77,-9.44,0.3,0.269,-3,4
"Montes, Coco",AAC,USF,Jr,INF,2018,456,171,0.224,0.292,0.309,2,0.086,1,3,19.88,8.77,-11.11,0.276,0.272,-9,12
"Montes, Joe",Conference USA,Fla. Atlantic,Jr,INF,,,64,0.237,0.266,0.288,0,0.051,0,0,14.06,4.69,-9.37,0.275,0.245,-5,3
"Montesino, Franky",Southwestern,Southern U.,Jr,INF,,,41,0.31,0.488,0.31,0,0,0,1,12.2,21.95,9.75,0.375,0.389,2,7
"Montez, Collin",Pac 12,Washington St.,Fr,OF,,,2,0.5,0.5,0.5,0,0,0,0,50,0,-50,1,0.439,0,0
"Montgomery, Bailey",Summit League,Western Ill.,Jr,UT,,,67,0.315,0.403,0.444,1,0.13,2,3,8.96,13.43,4.47,0.333,0.376,2,10
"Montgomery, Boone",Sun Belt,UT Arlington,Fr,INF,,,20,0.125,0.3,0.313,0,0.188,0,0,25,15,-10,0.182,0.28,-1,2
"Montgomery, Connor",Mid American,Northern Ill.,Fr,OF,,,28,0.269,0.321,0.346,0,0.077,0,0,17.86,7.14,-10.72,0.333,0.295,-1,2
"Montgomery, Hunter",West Coast,Portland,Fr,C,,,21,0.35,0.381,0.55,1,0.2,1,1,19.05,4.76,-14.29,0.4,0.397,1,4
"Montgomery, Tanner",Horizon,Youngstown St.,So,C,,,13,0.182,0.308,0.182,0,0,0,0,23.08,15.38,-7.7,0.25,0.241,-1,1
"Montoya, A.J.",Mid American,Toledo,Sr,OF,,,253,0.271,0.34,0.404,5,0.133,2,3,26.09,9.88,-16.21,0.36,0.328,-1,29
"Montoya, Bailey",Atlantic 10,Dayton,Jr,C,,,58,0.265,0.345,0.388,1,0.122,0,0,20.69,8.62,-12.07,0.324,0.325,0,7
"Montoya, Jared",Summit League,Oral Roberts,Jr,INF,,,26,0.25,0.308,0.458,1,0.208,0,0,30.77,3.85,-26.92,0.333,0.329,0,3
"Moon, Garrett",Conference USA,UTSA,Sr,C,,,23,0.263,0.348,0.368,0,0.105,0,0,17.39,13.04,-4.35,0.333,0.327,0,3
"Moore, Brandon",Southwestern,Alabama A&M,Fr,OF,,,15,0.214,0.267,0.214,0,0,1,4,20,6.67,-13.33,0.273,0.222,-1,0
"Moore, Cory",West Coast,Santa Clara,Fr,INF,,,4,0,0,0,0,0,0,0,25,0,-25,0,0,-1,-1
"Moore, Miles",Patriot,Bucknell,Jr,C,,,33,0.156,0.182,0.375,2,0.219,1,1,33.33,3.03,-30.3,0.158,0.234,-3,1
"Moore, Zavier",Southwestern,Southern U.,Fr,INF,,,19,0.357,0.474,0.786,1,0.429,2,3,5.26,15.79,10.53,0.333,0.523,3,5
"Morales, Joey",Southland,Nicholls St.,Sr,INF,,,213,0.302,0.39,0.407,2,0.105,12,17,11.27,12.68,1.41,0.336,0.365,5,31
"Moreland, Billy",Western Athletic,Northern Colo.,So,INF,,,13,0.25,0.308,0.5,1,0.25,0,0,38.46,7.69,-30.77,0.333,0.343,0,2
"Moretto, Steven",Western Athletic,Sacramento St.,Fr,INF,,,69,0.169,0.246,0.254,1,0.085,0,0,23.19,10.14,-13.05,0.2,0.224,-6,2
"Morey, Gage",ASUN,FGCU,Sr,OF,,,173,0.27,0.422,0.279,0,0.008,4,6,18.5,18.5,0,0.367,0.353,3,24
"Morgan, Austin",ASUN,USC Upstate,Fr,C,,,27,0.211,0.333,0.211,0,0,0,0,33.33,18.52,-14.81,0.364,0.279,-1,2
"Morgan, Luke",Colonial,Col. of Charleston,Sr,INF,2018,606,91,0.229,0.297,0.446,5,0.217,2,3,18.68,8.79,-9.89,0.23,0.318,-1,10
"Morgan, Matt",Metro Atlantic,Manhattan,Fr,OF,,,15,0.154,0.2,0.154,0,0,0,0,46.67,6.67,-40,0.286,0.163,-2,0
"Morgan, Michael",Colonial,James Madison,Fr,UT,,,50,0.366,0.4,0.488,0,0.122,0,0,16,10,-6,0.429,0.384,2,8
"Morgan, Scott",Atlantic 10,George Mason,Fr,OF,,,14,0.1,0.286,0.1,0,0,0,0,35.71,21.43,-14.28,0.167,0.211,-1,0
"Morgan, Trey",Southland,Southeastern LA.,So,INF,,,25,0.273,0.36,0.409,1,0.136,0,1,40,12,-28,0.455,0.339,0,3
"Morgan, Will",Conference USA,Old Dominion,Jr,OF,,,84,0.231,0.274,0.321,1,0.09,4,5,21.43,5.95,-15.48,0.288,0.263,-5,5
"Moriarty, Conor",AAC,UConn,So,INF,,,93,0.192,0.29,0.321,2,0.128,2,2,33.33,11.83,-21.5,0.283,0.277,-5,7
"Morimoto, Mitchell",Pac 12,Arizona,Sr,OF,,,115,0.216,0.296,0.25,0,0.034,1,2,12.17,8.7,-3.47,0.253,0.272,-6,8
"Morisano, James",Atlantic 10,Saint Louis,Sr,C,,,156,0.237,0.308,0.381,4,0.144,1,1,17.31,8.33,-8.98,0.264,0.3,-5,14
"Moritz, Andrew",Southern,UNCG,Jr,OF,2018,172,221,0.422,0.475,0.61,2,0.187,7,9,12.67,9.95,-2.72,0.487,0.467,25,52
"Morley, Brian",Conference USA,Old Dominion,Jr,OF,,,60,0.278,0.35,0.537,4,0.259,0,0,25,6.67,-18.33,0.314,0.378,2,9
"Morrill, Collin",Southland,New Orleans,Jr,INF,,,50,0.304,0.36,0.37,0,0.065,1,1,26,8,-18,0.424,0.323,-1,6
"Morrill, Devin",Southland,New Orleans,Sr,INF,,,47,0.162,0.255,0.189,0,0.027,0,1,17.02,10.64,-6.38,0.207,0.228,-4,1
"Morris, Braxton",OVC,Morehead St.,Sr,INF,,,230,0.352,0.404,0.477,4,0.126,5,6,11.3,7.83,-3.47,0.386,0.387,10,38
"Morris, Chandler",SEC,Texas A&M,Jr,INF,,,21,0.3,0.333,0.4,0,0.1,0,0,19.05,4.76,-14.29,0.375,0.318,0,2
"Morris, Hunter",OVC,Eastern Ill.,Jr,C,,,98,0.276,0.327,0.379,2,0.103,0,0,19.39,6.12,-13.27,0.328,0.313,-2,10
"Morris, Justin",Big 10,Maryland,Sr,C,,,152,0.16,0.257,0.214,1,0.053,0,1,21.05,8.55,-12.5,0.204,0.225,-14,4
"Morris, Tanner",ACC,Virginia,Fr,INF,,,72,0.293,0.403,0.293,0,0,0,0,5.56,15.28,9.72,0.309,0.327,0,8
"Morrison, Brett",Metro Atlantic,Fairfield,So,INF,,,6,0,0.167,0,0,0,0,0,66.67,16.67,-50,NA,0.138,-1,0
"Morrison, Kyle",Mountain West,San Jose St.,Sr,INF,,,100,0.28,0.38,0.366,1,0.085,3,5,13,15,2,0.324,0.341,1,13
"Morro, Conner",Metro Atlantic,Canisius,Jr,INF,,,51,0.425,0.51,0.6,1,0.175,3,4,13.73,13.73,0,0.485,0.476,6,12
"Morrow, Matt",Horizon,Wright St.,Sr,INF,,,270,0.294,0.433,0.36,0,0.066,10,15,17.04,13.33,-3.71,0.373,0.367,7,40
"Morton, Dillon",Big South,Winthrop,Fr,INF,,,35,0.353,0.371,0.412,0,0.059,0,0,20,2.86,-17.14,0.444,0.342,0,4
"Moskey, Brian",Metro Atlantic,Quinnipiac,Jr,OF,,,143,0.3,0.364,0.392,2,0.092,6,8,23.08,7.69,-15.39,0.395,0.342,1,18
"Mosley, Rigsby",Sun Belt,Troy,So,P,,,52,0.311,0.365,0.556,2,0.244,2,2,11.54,9.62,-1.92,0.308,0.381,2,8
"Moss, Addison",Conference USA,Rice,So,P,,,20,0.158,0.2,0.211,0,0.053,0,0,25,5,-20,0.214,0.184,-3,0
"Mott, Justin",Mid American,Bowling Green,Sr,C,,,116,0.248,0.267,0.257,0,0.009,2,3,7.76,3.45,-4.31,0.27,0.237,-10,5
"Mottice, Kyle",AAC,Cincinnati,Sr,INF,,,259,0.258,0.347,0.335,3,0.077,9,12,13.9,9.65,-4.25,0.293,0.31,-5,26
"Mount, Drew",Big 12,Kansas State,Jr,OF,2018,469,81,0.206,0.321,0.368,3,0.162,3,3,14.81,11.11,-3.7,0.204,0.306,-2,8
"Moya, Christian",Pac 12,Southern Cal,So,OF,,,36,0.152,0.222,0.152,0,0,0,0,22.22,5.56,-16.66,0.2,0.18,-5,0
"Moyer, Octavien",Mid-Eastern,Florida A&M,So,INF,,,41,0.367,0.537,0.533,1,0.167,2,2,24.39,17.07,-7.32,0.526,0.469,5,10
"Mrowka, Buddy",Ivy League,Harvard,Fr,INF,,,12,0.1,0.25,0.4,1,0.3,0,0,41.67,16.67,-25,0,0.283,-1,1
"Mrowka, Cooper",Atlantic 10,Massachusetts,Jr,3B,,,104,0.298,0.394,0.44,1,0.143,0,0,27.88,14.42,-13.46,0.429,0.367,3,15
"Mueller, Cole",Big West,UC Santa Barbara,Fr,INF,,,32,0.407,0.5,0.519,0,0.111,0,0,9.38,15.63,6.25,0.458,0.444,3,7
"Mueller, Jake",ACC,Wake Forest,Jr,INF,,,172,0.319,0.395,0.361,1,0.042,4,6,11.63,12.21,0.58,0.366,0.348,2,23
"Mula, Greg",Southern,Samford,Sr,INF,,,16,0.1,0.375,0.2,0,0.1,0,0,18.75,18.75,0,0.143,0.317,0,2
"Mulkey, Matthew",Big South,Winthrop,Jr,OF,,,70,0.2,0.3,0.3,1,0.1,2,3,22.86,11.43,-11.43,0.256,0.276,-3,5
"Mulligan, Nick",Northeast,Bryant,Fr,C,,,2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"Mullis, Seth",Mountain West,UNLV,Jr,C,,,24,0.2,0.25,0.2,0,0,0,0,12.5,8.33,-4.17,0.235,0.222,-2,1
"Mulrine, Anthony",Southern,Samford,So,C,,,127,0.259,0.307,0.362,2,0.103,0,1,15.75,2.36,-13.39,0.295,0.295,-4,11
"Mumper, Marc",Western Athletic,Grand Canyon,Jr,SS,,,119,0.202,0.277,0.253,0,0.051,4,6,18.49,10.08,-8.41,0.25,0.247,-9,6
"Mundy, JD",ACC,Virginia Tech,So,INF,,,78,0.145,0.321,0.309,2,0.164,1,1,23.08,20.51,-2.57,0.154,0.292,-3,7
"Mundy, Joey",Colonial,Col. of Charleston,Sr,INF,,,76,0.246,0.355,0.277,0,0.031,2,3,18.42,5.26,-13.16,0.314,0.297,-2,7
"Munoz, Matt",Southland,Abilene Christian,Jr,OF,,,52,0.267,0.365,0.467,2,0.2,1,1,17.31,5.77,-11.54,0.294,0.363,1,8
"Muntz, Shane",ACC,Wake Forest,Fr,UT,,,67,0.263,0.373,0.456,3,0.193,1,1,31.34,11.94,-19.4,0.364,0.362,2,10
"Murnane, Andrew",Ivy League,Penn,Sr,OF,,,84,0.289,0.321,0.355,0,0.066,1,1,21.43,5.95,-15.48,0.373,0.299,-3,8
"Murphy, Cole",AAC,Cincinnati,Jr,INF,,,85,0.173,0.271,0.373,3,0.2,0,1,47.06,9.41,-37.65,0.313,0.282,-4,7
"Murphy, Jack",West Coast,Saint Marys (CA),Fr,OF,,,2,0.5,0.5,1,0,0.5,0,0,0,0,0,0.5,0.621,0,1
"Murphy, Jacob",ASUN,Stetson,Fr,OF,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Murphy, Kaleb",Pac 12,Southern Cal,So,C,,,42,0.317,0.333,0.39,0,0.073,0,1,19.05,2.38,-16.67,0.394,0.314,-1,4
"Murphy, Kyler",Western Athletic,Seattle U,Jr,C,,,65,0.222,0.338,0.222,0,0,1,1,23.08,13.85,-9.23,0.308,0.273,-3,5
"Murphy, Tanner",ASUN,North Florida,So,OF,,,93,0.247,0.312,0.271,0,0.024,6,6,21.51,8.6,-12.91,0.323,0.266,-5,6
"Murray, Chase",ACC,Georgia Tech,So,OF,2019,,146,0.277,0.315,0.377,3,0.1,0,2,19.86,5.48,-14.38,0.33,0.306,-4,14
"Murray, Drake",Mid-Eastern,N.C. Central,Fr,1B,,,3,0.667,0.667,1,0,0.333,0,0,33.33,0,-33.33,1,0.707,1,1
"Murray, Garrett",Metro Atlantic,Iona,Jr,C,,,6,0.333,0.333,0.667,0,0.333,0,0,33.33,0,-33.33,0.5,0.408,0,1
"Murray, Kyler",Big 12,Oklahoma,So,OF,2018,9,73,0.217,0.356,0.367,3,0.15,8,9,36.99,16.44,-20.55,0.333,0.327,0,8
"Murray, Tanner",Big West,UC Davis,Fr,INF,,,39,0.297,0.333,0.351,0,0.054,1,2,17.95,5.13,-12.82,0.367,0.302,-1,4
"Murray, Tyler",Big West,Hawaii,So,C,,,27,0.304,0.407,0.391,0,0.087,0,0,3.7,14.81,11.11,0.318,0.357,1,4
"Murrell, Easton",SEC,Arkansas,Fr,INF,,,5,0.25,0.4,0.25,0,0,0,0,20,20,0,0.333,0.314,0,1
"Mutter, Josh",Mid American,Northern Ill.,So,P,,,21,0.056,0.19,0.056,0,0,0,0,33.33,14.29,-19.04,0.091,0.141,-3,-1
"Myers, Beau",Sun Belt,Appalachian St.,Jr,OF,,,60,0.163,0.283,0.184,0,0.02,2,2,18.33,8.33,-10,0.211,0.237,-5,2
"Myers, Bryce",Big South,Campbell,Sr,OF,,,62,0.214,0.29,0.446,3,0.232,3,5,37.1,4.84,-32.26,0.3,0.317,-1,7
"Myers, Joseph",Big West,UC Davis,Fr,INF,,,28,0.2,0.25,0.24,0,0.04,0,0,21.43,7.14,-14.29,0.25,0.219,-3,1
"Myers, Spencer",ACC,Notre Dame,Fr,INF,,,30,0.12,0.267,0.12,0,0,1,1,16.67,16.67,0,0.15,0.203,-3,0
"Nadeau, Mason",Big 10,Penn State,So,OF,,,72,0.226,0.319,0.29,0,0.065,2,2,20.83,11.11,-9.72,0.298,0.281,-3,6
"Naismith, Andrew",OVC,Jacksonville St.,So,OF,,,106,0.25,0.368,0.307,1,0.057,1,1,21.7,16.04,-5.66,0.323,0.311,-2,11
"Namey, Kadar",Atlantic 10,Saint Josephs,So,1B,,,49,0.178,0.204,0.267,0,0.089,0,0,32.65,2.04,-30.61,0.258,0.201,-6,0
"Napolitano, Gene",Metro Atlantic,Marist,Fr,C,,,8,0,0.125,0,0,0,0,0,25,12.5,-12.5,0,0.086,-2,-1
"Narcise, A.J.",Northeast,Mt. St. Marys,So,PH/RF,,,30,0.115,0.233,0.115,0,0,0,0,43.33,10,-33.33,0.231,0.181,-4,0
"Nardo, Diaz",Colonial,Delaware,Sr,INF,,,216,0.231,0.329,0.352,3,0.121,5,6,19.44,12.04,-7.4,0.275,0.301,-6,20
"Nasonti, Lucas",Horizon,Youngstown St.,Fr,OF,,,33,0.192,0.364,0.308,0,0.115,2,2,33.33,18.18,-15.15,0.333,0.314,-1,3
"Nasuti, Charlie",Big 10,Purdue,Fr,OF,,,38,0.31,0.447,0.345,0,0.034,1,3,21.05,21.05,0,0.429,0.373,1,6
"Nathanson, Mack",Southern,Wofford,Sr,UT,,,165,0.289,0.4,0.556,8,0.267,10,11,23.64,12.12,-11.52,0.348,0.408,10,30
"Naucler, Houston",Big West,UC Riverside,So,INF,,,4,0,0,0,0,0,0,0,100,0,-100,NA,0,-1,-1
"Navarro, Noah",Mid American,Ball St.,Fr,INF,,,4,0.333,0.25,0.333,0,0,0,0,25,0,-25,0.5,0.293,0,0
"Neel, Colton",AAC,Memphis,Jr,OF,,,89,0.111,0.225,0.111,0,0,0,1,26.97,12.36,-14.61,0.163,0.181,-12,-1
