Player,Conference,School,Yr,Pos,Draft,Pick,IP,PA,Pitches,K%,BB%,K%-BB%,AVG,OBP,SLG,wOBA,GO%,FO%,ERA,FIP
"Johnston, Seth",Sun Belt,Georgia Southern,Fr,P,,,2,8,42,12.5,12.5,0,0.286,0.375,0.429,0.351,0,50,0,3.65
"Jones, Alexandre",Metro Atlantic,Niagara,Fr,P,,,27,153,268,15.69,16.34,-0.65,0.38,0.49,0.496,0.429,15.69,17.65,9.33,5.55
"Jones, Brent",ASUN,NJIT,Sr,P,,,10.1,51,94,19.61,9.8,9.81,0.295,0.353,0.523,0.364,21.57,19.61,7.84,5.23
"Jones, Carson",Conference USA,UAB,Sr,P,,,47,197,272,19.29,7.61,11.68,0.228,0.294,0.31,0.267,30.46,17.26,3.45,3.3
"Jones, Chet",Southland,Lamar,Fr,P,,,26,129,403,16.28,10.85,5.43,0.309,0.388,0.427,0.354,17.05,25.58,4.85,3.88
"Jones, Connor",Patriot,Lafayette,Jr,P,,,27.1,133,170,9.02,6.02,3,0.355,0.391,0.554,0.397,21.8,27.82,8.23,4.7
"Jones, Grayson",Colonial,James Madison,Fr,P,,,7,37,133,10.81,18.92,-8.11,0.333,0.459,0.4,0.388,27.03,16.22,9,5
"Jones, Holt",ACC,Clemson,Fr,P,,,16.1,80,63,22.5,12.5,10,0.25,0.362,0.281,0.298,18.75,18.75,4.41,3.33
"Jones, Jackson",Metro Atlantic,Niagara,Jr,P,,,28.2,141,274,17.02,19.15,-2.13,0.24,0.418,0.308,0.342,23.4,15.6,6.59,5.52
"Jones, Jake",OVC,Murray St.,Fr,P,,,34.2,162,567,14.81,9.26,5.55,0.331,0.414,0.465,0.384,19.14,24.69,6.23,4.64
"Jones, Jordan",Pac 12,Washington,So,P,,,104,441,1509,18.82,4.31,14.51,0.262,0.295,0.4,0.296,22.22,27.21,3.98,3.09
"Jones, Matt",Metro Atlantic,Manhattan,Jr,P,,,19.1,83,206,15.66,12.05,3.61,0.197,0.301,0.366,0.292,18.07,34.94,3.72,4.19
"Jones, Nathan",Southland,Northwestern St.,Jr,P,,,103,441,1439,16.33,5.67,10.66,0.281,0.327,0.404,0.314,28.12,20.63,3.84,3.56
"Jones, Nick",Sun Belt,Georgia Southern,Fr,P,,,2.2,17,73,35.29,29.41,5.88,0.25,0.471,0.25,0.358,17.65,0,3.38,4.51
"Jones, Rutty",Southern,Furman,Jr,P,,,2.2,22,75,9.09,27.27,-18.18,0.5,0.636,0.75,0.576,22.73,4.55,37.12,15.42
"Jones, Stephen",Southern,Samford,Jr,P,2018,1127,54.1,239,764,19.67,7.11,12.56,0.258,0.339,0.33,0.301,28.03,17.15,4.64,3.15
"Jones, Tiegen",Mountain West,Fresno St.,Fr,P,,,19.2,91,300,15.38,5.49,9.89,0.253,0.363,0.333,0.317,15.38,30.77,5.03,4.55
"Jones, Tyler",Atlantic 10,Dayton,So,P,,,53.1,245,427,17.14,4.08,13.06,0.342,0.392,0.489,0.381,24.49,18.78,6.07,4.6
"Jones, Tyler",OVC,Eastern Ill.,Jr,P,,,69,308,767,17.53,8.12,9.41,0.25,0.325,0.317,0.287,25.32,22.4,3.52,3.58
"Jones, Zack",Big 10,Illinois,So,P,,,25.2,98,383,18.37,5.1,13.27,0.18,0.245,0.303,0.243,21.43,34.69,3.86,4.22
"Jordan, Seth",Sun Belt,Texas State,Jr,P,,,17.1,81,277,13.58,9.88,3.7,0.254,0.333,0.299,0.284,24.69,23.46,5.19,3.61
"Joslyn, Chet",Horizon,Valparaiso,Sr,P,,,29,126,430,20.63,9.52,11.11,0.294,0.381,0.385,0.341,15.08,25.4,4.66,3.46
"Josten, Timothy",Big West,Cal St. Fullerton,Fr,P,,,26,111,380,19.82,4.5,15.32,0.248,0.279,0.416,0.291,27.93,20.72,4.15,3.15
"Joyce, Jimmy",Colonial,Hofstra,Fr,UT,,,11.1,58,216,10.34,8.62,1.72,0.38,0.431,0.48,0.392,32.76,10.34,10.32,4.86
"Joyner, Chris",Colonial,UNCW,So,P,,,10,48,186,22.92,16.67,6.25,0.216,0.354,0.324,0.308,18.75,18.75,3.6,4.95
"Jozwiak, Chandler",SEC,Texas A&M,Fr,P,,,42,189,594,22.75,8.99,13.76,0.264,0.365,0.365,0.327,17.99,21.16,4.5,3.65
"Juday, Jesse",Big South,UNC Asheville,Sr,P,,,25.1,116,393,10.34,8.62,1.72,0.324,0.405,0.5,0.392,27.59,21.55,5.33,5.42
"Judenis, James",American East,Hartford,Fr,P,,,27,131,155,9.92,8.4,1.52,0.377,0.42,0.553,0.408,22.9,21.37,7.33,5.44
"Judkins, Grant",Big 10,Iowa,So,P,,,39.1,171,591,21.64,6.43,15.21,0.255,0.298,0.357,0.284,15.79,30.99,4.12,2.43
"Junker, Cameron",ACC,Notre Dame,So,P,,,35,177,580,23.16,14.12,9.04,0.282,0.412,0.465,0.383,11.86,22.6,8.74,5.49
"Justice, Brandon",Colonial,Elon,Jr,P,,,38,161,592,23.6,9.32,14.28,0.187,0.28,0.223,0.235,27.95,18.63,2.13,2.65
"Justice, Evan",ACC,NC State,Fr,P,,,27.2,129,509,21.71,12.4,9.31,0.291,0.388,0.364,0.338,17.05,21.71,6.83,3.55
"Kachmar, Chris",ASUN,Lipscomb,Jr,P,,,65,284,1115,23.24,9.15,14.09,0.269,0.345,0.341,0.307,17.96,22.89,4.43,3.15
"Kacso, Jared",ASUN,NJIT,So,INF,,,61,275,481,8,5.45,2.55,0.305,0.349,0.402,0.325,22.91,31.27,4.57,3.88
"Kaczor, Micah",Southern,ETSU,Jr,P,,,82.2,362,1123,20.72,8.01,12.71,0.259,0.32,0.432,0.323,19.61,25.97,5.01,4.7
"Kafka, Cullen",Pac 12,Oregon,Fr,P,,,41,191,198,19.37,7.33,12.04,0.31,0.372,0.427,0.347,27.23,15.18,6.8,2.98
"KaIser, Erik",SEC,Vanderbilt,Fr,P,,,2,7,29,42.86,0,42.86,0.143,0.143,0.286,0.177,42.86,0,0,0.15
"Kametas, Bobby",Big East,Creighton,Jr,P,,,20.1,86,244,22.09,9.3,12.79,0.203,0.291,0.297,0.264,24.42,22.09,3.54,3.4
"Kamhoot, Sean",Patriot,Navy,Sr,P,,,85,361,1038,15.24,6.09,9.15,0.262,0.327,0.326,0.292,26.32,24.93,2.44,3.32
"Kampen, Kole",Big 10,Iowa,Fr,P,,,9,44,173,20.45,15.91,4.54,0.297,0.409,0.595,0.423,20.45,18.18,7,7.81
"Kamrada, Nick",Mid American,Ohio,Jr,P,,,26.2,121,214,10.74,14.05,-3.31,0.265,0.388,0.306,0.322,26.45,22.31,2.7,4.56
"Kane, Andrew",Southern,Mercer,Jr,P,,,2.1,12,58,41.67,25,16.67,0.143,0.5,0.143,0.366,0,8.33,3.86,5.53
"Kang, Edward",Western Athletic,Chicago St.,Jr,P,,,35,192,361,9.38,18.23,-8.85,0.32,0.464,0.619,0.453,16.67,26.04,9.77,9.06
"Kapala, Danny",Big 10,Minnesota,Fr,P,,,1.1,9,38,33.33,33.33,0,0.333,0.556,0.667,0.502,11.11,0,13.5,5.87
"Kaplan, Blake",Western Athletic,Chicago St.,Fr,P,,,39.2,209,664,10.05,16.75,-6.7,0.329,0.459,0.515,0.422,17.7,25.84,8.62,6.54
"Kaplan, Chase",Big 12,Kansas,Sr,P,,,2,16,41,12.5,31.25,-18.75,0.4,0.625,0.6,0.526,12.5,12.5,31.5,10.15
"Karp, Andrew",ACC,Florida St,Jr,P,2018,191,81.2,342,1217,28.36,4.97,23.39,0.257,0.307,0.429,0.316,21.05,19.01,3.97,3.73
"Kates, Jacob",Big South,High Point,Fr,UT,,,22,96,313,23.96,9.38,14.58,0.232,0.302,0.427,0.308,20.83,20.83,3.68,4.19
"Katz, Danny",Big 10,Northwestern,Jr,P,,,24,123,82,13.82,7.32,6.5,0.385,0.423,0.615,0.431,18.7,21.95,10.88,5.15
"Kauffman, Karl",Big 10,Michigan,So,P,,,79,341,1175,22.87,9.38,13.49,0.226,0.305,0.301,0.271,27.86,15.54,3.08,3.11
"Kay, Theron",Big West,CSUN,Jr,P,,,23,116,427,12.07,8.62,3.45,0.309,0.414,0.454,0.381,21.55,24.14,7.43,5.97
"Kearns, Isaiah",Big 12,West Virginia,So,UT,,,46.1,209,786,25.36,11.48,13.88,0.254,0.34,0.395,0.32,16.75,21.05,4.27,4.23
"Keathley, Beau",Horizon,Oakland,Fr,INF,,,23.2,127,319,15.75,14.96,0.79,0.277,0.449,0.383,0.38,29.13,8.66,7.99,5.99
"Kechely, Kragen",Missouri Valley,Dallas Baptist,So,P,,,52.2,214,801,24.77,6.07,18.7,0.212,0.285,0.29,0.26,21.5,24.77,3.76,2.76
"Keen, Austin",SEC,Kentucky,So,P,,,0.2,5,23,20,40,-20,0.333,0.6,0.333,0.452,20,0,13.5,23.15
"Keenan, Zach",Conference USA,Middle Tenn,Fr,P,,,43.1,203,326,26.6,8.37,18.23,0.287,0.365,0.444,0.352,17.73,18.23,4.98,4.35
"Keene, Andrew",Sun Belt,Georgia St.,Fr,OF,,,3.2,23,62,21.74,21.74,0,0.375,0.522,0.438,0.426,4.35,17.39,14.73,5.65
"Keizer, Benjamin",Big 10,Michigan,So,P,,,6,41,158,12.2,24.39,-12.19,0.393,0.561,0.571,0.483,17.07,12.2,13.5,7.48
"Keller, Adam",Missouri Valley,Wichita St.,Sr,P,,,20.1,83,338,30.12,3.61,26.51,0.247,0.277,0.377,0.279,15.66,24.1,1.33,1.9
"Kelley, Jacob",Southland,New Orleans,Sr,P,,,1,3,12,33.33,33.33,0,0,0.333,0,0.23,0,33.33,0,4.15
"Kelley, Pat",Horizon,Northern Ky.,Sr,P,,,27.1,155,510,14.84,10.97,3.87,0.419,0.49,0.596,0.465,13.55,22.58,13.83,5.47
"Kelley, Shawn",Mountain West,Air Force,So,C,,,29.1,144,394,18.06,15.28,2.78,0.317,0.424,0.608,0.433,24.31,14.58,8.9,7.75
"Kelly, Darren",Southwestern,Alabama St.,Sr,P,,,23,88,280,46.59,2.27,44.32,0.146,0.205,0.28,0.213,9.09,23.86,2.35,0.93
"Kelly, James",Atlantic 10,La Salle,Fr,P,,,17,89,226,15.73,15.73,0,0.324,0.438,0.479,0.396,20.22,17.98,7.94,5.09
"Kelly, James",Metro Atlantic,Monmouth,Jr,P,,,29.2,126,402,11.9,7.94,3.96,0.313,0.373,0.402,0.339,21.43,27.78,3.03,3.8
"Kelly, Joe",Big East,St. Johns (NY),Jr,P,,,28.1,121,378,19.83,8.26,11.57,0.229,0.298,0.305,0.268,23.97,23.14,4.45,3.65
"Kelly, Justin",Pac 12,Utah,Fr,P,,,24.1,108,344,21.3,7.41,13.89,0.302,0.352,0.458,0.345,22.22,18.52,6.66,3.44
"Kelly, Kevin",Colonial,James Madison,So,P,,,67.1,294,1028,25.51,5.44,20.07,0.266,0.33,0.35,0.301,23.13,17.01,3.74,2.89
"Kelly, Parker",Pac 12,Oregon,Jr,P,2018,603,47,206,378,25.73,7.28,18.45,0.215,0.301,0.282,0.266,24.76,18.45,3.26,2.64
"Kelly, Parker",Big 12,Texas Tech,Fr,INF,,,1.2,8,30,0,12.5,-12.5,0.429,0.5,0.429,0.416,12.5,37.5,0,5.65
"Kelly, Ryan",Atlantic 10,Saint Josephs,Sr,P,,,15.2,77,280,24.68,18.18,6.5,0.258,0.39,0.403,0.352,12.99,22.08,7.47,5.12
"Kelly, Wyatt",Western Athletic,New Mexico St.,Jr,P,,,27.2,121,529,24.79,14.88,9.91,0.194,0.339,0.286,0.292,17.36,23.14,3.58,4.32
"Kemble, Peter",American East,Maine,Fr,P,,,13.1,67,212,10.45,10.45,0,0.273,0.388,0.364,0.34,19.4,29.85,8.78,5.59
"Kemp, Chase",Southland,Lamar,Fr,INF,,,0.1,4,22,0,0,0,0.75,0.75,0.75,0.658,0,25,54,3.15
"Kemp, Kyle",ASUN,Lipscomb,Jr,P,,,50.1,236,984,25,15.25,9.75,0.242,0.394,0.355,0.342,10.59,24.15,4.11,4.44
"Kendrick, John Alan",Ivy League,Penn,Jr,P,,,30.1,136,231,26.47,8.09,18.38,0.271,0.338,0.407,0.322,22.79,13.97,4.15,3.45
"Kennedy, Brenden",Northeast,Mt. St. Marys,Fr,P,,,45.2,207,545,11.11,5.31,5.8,0.305,0.338,0.505,0.354,30.43,22.22,6.11,4.94
"Kennedy, Colin",Atlantic 10,La Salle,Fr,P,,,47.2,244,811,20.08,6.97,13.11,0.372,0.439,0.6,0.439,18.03,17.21,8.87,4.44
"Kennedy, Jared",Metro Atlantic,Canisius,Jr,P,,,37.2,177,478,22.03,17.51,4.52,0.226,0.39,0.307,0.326,14.12,23.73,3.82,4.46
"Kennedy, Matt",Atlantic 10,Saint Josephs,Fr,P,,,44.2,199,644,17.09,7.04,10.05,0.26,0.347,0.434,0.339,20.1,27.14,5.24,4.71
"Kennedy, Ryan",ASUN,Kennesaw State,Fr,P,,,43.1,210,697,16.67,11.43,5.24,0.346,0.414,0.462,0.379,24.76,15.24,7.89,4.1
"Kent, Matt",Big East,Xavier,Jr,P,,,64.1,293,739,17.75,11.6,6.15,0.256,0.358,0.394,0.332,19.8,24.91,4.48,4.91
"Kent, Zak",Southern,VMI,So,P,,,75,338,1324,23.96,10.36,13.6,0.257,0.34,0.404,0.325,17.75,22.49,5.88,4.49
"Keough, Garret",Patriot,Holy Cross,Fr,INF,,,30.2,159,357,18.24,16.35,1.89,0.269,0.396,0.37,0.34,26.42,10.06,6.75,4.31
"Kepley, Cameron",Sun Belt,Appalachian St.,Fr,P,,,27.2,134,507,21.64,8.96,12.68,0.303,0.373,0.504,0.375,15.67,24.63,6.18,4.47
"Kerin, Matt",American East,UMass Lowell,Sr,P,,,8.2,46,123,13.04,13.04,0,0.364,0.457,0.515,0.407,19.57,13.04,6.23,6.56
"Kernan, Kevin",American East,Stony Brook,Sr,P,,,36,155,536,14.19,10.32,3.87,0.292,0.368,0.401,0.339,25.81,22.58,4.75,4.42
"Kernen, Chris",Mid-Eastern,N.C. Central,Jr,P,,,60,260,459,19.62,6.15,13.47,0.229,0.312,0.308,0.279,21.92,25.77,2.85,3.11
"Kersten, Jeff",AAC,UConn,Jr,P,,,73.1,335,1021,13.13,6.87,6.26,0.307,0.367,0.456,0.354,27.76,20.3,4.66,4.86
"Kessler, Sam",Big 12,West Virginia,So,P,,,28.1,134,490,23.88,8.96,14.92,0.234,0.343,0.29,0.291,16.42,20.9,2.86,3.57
"Kettler, Hayden",Big 12,Baylor,So,INF,,,87.1,384,483,14.58,9.38,5.2,0.255,0.339,0.41,0.325,27.34,21.88,3.81,4.94
"Keup, Cameron",Mountain West,San Jose St.,Sr,P,,,28,126,184,3.97,7.94,-3.97,0.318,0.373,0.373,0.327,23.02,32.54,3.21,4.08
"Key, Devon",Southwestern,Alcorn,Jr,P,,,8,41,150,7.32,9.76,-2.44,0.172,0.415,0.276,0.343,17.07,34.15,5.62,8.52
"Key, Jacob",Horizon,Ill.-Chicago,So,P,,,74,320,1127,22.5,10.94,11.56,0.251,0.341,0.364,0.312,23.13,18.75,3.77,3.88
"Keys, J.C.",Conference USA,Southern Miss,Jr,P,,,46,206,667,19.9,11.17,8.73,0.239,0.325,0.364,0.303,27.67,17.48,5.87,4.13
"Khachadourioan, Kyle",Big South,Charleston So.,Fr,UT,,,3,19,18,0,10.53,-10.53,0.462,0.474,0.692,0.448,15.79,21.05,15,10.48
"Kiernan, Collin",Big 10,Rutgers,Fr,P,,,14.1,64,253,14.06,18.75,-4.69,0.224,0.391,0.367,0.344,18.75,26.56,3.14,5.77
"Kilian, Caleb",Big 12,Texas Tech,So,P,2018,595,72.1,313,1231,20.13,8.95,11.18,0.224,0.307,0.332,0.283,25.88,20.45,3.24,3.62
"Kilkenny, Mitchell",SEC,Texas A&M,Jr,P,2018,76,97,406,1267,22.66,5.91,16.75,0.243,0.303,0.373,0.295,23.4,22.41,3.34,3.78
"Killackey, Kris",American East,Stony Brook,Sr,P,,,3.2,24,81,8.33,29.17,-20.84,0.313,0.542,0.313,0.415,20.83,16.67,9.82,9.4
"Killam, Brent",Big East,Georgetown,So,P,,,82.1,343,1167,28.28,7.58,20.7,0.206,0.283,0.294,0.259,17.49,25.07,3.06,2.66
"Killgore, Keylan",Missouri Valley,Wichita St.,So,P,2018,497,39,173,660,23.12,10.98,12.14,0.247,0.335,0.349,0.303,17.34,23.12,2.54,3.45
"Kimbell, Eli",Ivy League,Princeton,So,OF,,,29.2,132,298,28.79,9.85,18.94,0.2,0.295,0.273,0.259,16.67,21.21,2.43,2.74
"Kimbrell, Tyler",Southern,Furman,Sr,P,,,35.2,155,610,29.68,11.61,18.07,0.235,0.323,0.36,0.303,14.19,23.23,3.79,3.54
"Kiminski, Trevor",Southland,SFA,Sr,P,,,63.2,300,1013,11,12,-1,0.241,0.387,0.321,0.328,24.67,24.33,5.94,5.31
"Kincart, Joe",Mountain West,Air Force,Sr,P,,,37.1,177,388,14.12,5.08,9.04,0.308,0.367,0.474,0.361,29.94,16.95,8.68,4.93
"King, Andrew",Mid-Eastern,N.C. Central,Jr,P,,,9.1,42,70,14.29,14.29,0,0.182,0.333,0.212,0.267,21.43,28.57,0,4.47
"King, Bryan",Southland,McNeese,Jr,P,,,59.2,288,1088,16.67,10.42,6.25,0.312,0.403,0.449,0.373,24.31,18.06,6.94,4.82
"King, Charles",Big 12,TCU,So,P,,,40.1,183,573,16.39,7.1,9.29,0.296,0.35,0.358,0.311,28.42,17.49,3.12,2.85
"King, Charlie",Atlantic 10,Davidson,So,P,,,1,6,32,33.33,16.67,16.66,0.4,0.5,0.6,0.468,16.67,0,9,2.15
"King, Dylan",OVC,Belmont,Jr,P,2018,541,3.2,19,NA,26.32,21.05,5.27,0.267,0.421,0.333,0.349,26.32,5.26,9.82,3.77
"King, Haydn",West Coast,San Francisco,Fr,P,,,16,84,193,11.9,10.71,1.19,0.389,0.452,0.5,0.41,19.05,21.43,7.31,4.58
"King, Kevin",AAC,USF,Jr,P,,,25,124,457,24.19,16.13,8.06,0.253,0.387,0.316,0.322,20.16,12.9,4.68,3.63
"King, Kyle",Western Athletic,CSU Bakersfield,Jr,P,,,36,181,674,24.31,16.02,8.29,0.273,0.398,0.476,0.376,12.15,20.99,6,5.98
"King, Ty",OVC,Tennessee Tech,Jr,P,,,13,78,268,16.67,17.95,-1.28,0.339,0.5,0.661,0.48,11.54,19.23,15.92,10.76
"King, Zach",SEC,Vanderbilt,So,P,,,52,221,802,23.08,9.5,13.58,0.239,0.326,0.298,0.282,21.27,20.36,3.46,2.99
"Kingham, Nolan",Big 12,Texas,Jr,P,2018,352,100.1,447,795,18.12,5.37,12.75,0.309,0.349,0.466,0.347,24.83,20.13,4.57,3.86
"Kingsburgh, Jimmy",Big East,Villanova,Fr,P,,,62.2,292,944,15.07,6.16,8.91,0.307,0.373,0.446,0.353,22.26,22.26,5.89,4.53
"Kinker, Seth",Big 10,Ohio State,Sr,P,,,63.1,259,929,23.17,1.93,21.24,0.245,0.274,0.305,0.251,25.48,19.31,2.27,2.12
"Kinneman, Brett",ACC,NC State,Jr,OF,2018,204,0.2,8,34,12.5,50,-37.5,0.5,0.75,0.75,0.611,0,12.5,0,53.15
"Kinney, Payton",Summit League,Omaha,Sr,P,,,16.1,65,62,21.54,12.31,9.23,0.175,0.277,0.351,0.277,23.08,27.69,3.31,4.51
"Kinzy, Jud",Sun Belt,UT Arlington,Sr,P,,,1,7,25,0,0,0,0.5,0.571,1.167,0.682,14.29,28.57,18,6.15
"Kirby, Chance",Conference USA,UTSA,Sr,P,2018,735,65,267,1002,23.22,6.74,16.48,0.206,0.277,0.292,0.253,21.35,24.72,2.63,2.84
"Kirby, George",Colonial,Elon,So,P,,,90.1,386,1442,24.87,6.99,17.88,0.251,0.311,0.314,0.279,18.91,24.09,2.89,2.51
"Kirby, Tanner",Sun Belt,Arkansas St.,Sr,P,,,15,78,286,21.79,15.38,6.41,0.3,0.436,0.45,0.388,16.67,15.38,7.8,4.95
"Kirian, Michael",ACC,Louisville,Fr,P,,,11.1,65,258,24.62,21.54,3.08,0.267,0.477,0.422,0.406,12.31,13.85,12.71,6.57
"Kirke, Ben",Western Athletic,Grand Canyon,Fr,P,,,4.2,30,91,23.33,13.33,10,0.391,0.533,0.478,0.452,13.33,10,9.64,4.81
"Kirkpatrick, Davis",AAC,East Carolina,Sr,P,,,38,155,542,21.94,9.03,12.91,0.213,0.303,0.301,0.274,23.23,23.87,0.95,3.46
"Kirkpatrick, Parker",Mid American,Northern Ill.,Fr,P,,,33,134,184,11.94,5.97,5.97,0.212,0.269,0.297,0.249,24.63,32.84,2.18,4.36
"Kirkpatrick, Paul",Conference USA,Western Ky.,Sr,P,,,63.1,287,893,20.21,5.23,14.98,0.291,0.334,0.437,0.33,25.44,18.82,5.68,3.7
"Kirwan, William",ACC,Pittsburgh,Jr,P,,,6.1,28,100,21.43,0,21.43,0.31,0.321,0.448,0.333,32.14,17.86,7.11,1.18
"Kissack, Trey",Southern,UNCG,So,P,,,13.1,68,199,17.65,16.18,1.47,0.296,0.441,0.463,0.4,16.18,22.06,9.45,6.51
"Kissee, Hayden",Horizon,Valparaiso,Sr,P,,,24.2,119,360,11.76,5.04,6.72,0.381,0.429,0.571,0.422,16.81,26.05,5.11,5.5
"Klak, Corey",Conference USA,Old Dominion,So,P,,,27.2,145,360,4.14,12.41,-8.27,0.358,0.434,0.5,0.4,19.31,29.66,8.46,6.35
"Kleiman, Gabe",Ivy League,Penn,Sr,P,,,70.1,300,419,23,5,18,0.299,0.34,0.427,0.33,23.33,17.67,4.09,3.15
"Klein, Michael",Mid American,Ohio,Sr,INF,,,53,238,333,10.92,10.5,0.42,0.309,0.387,0.402,0.347,22.27,26.05,5.26,4.3
"Klein, Will",OVC,Eastern Ill.,Fr,P,,,17.2,91,167,30.77,20.88,9.89,0.275,0.44,0.464,0.397,7.69,16.48,6.62,5.82
"Kleinlein, Austin",Sun Belt,Georgia Southern,Fr,P,,,8.2,33,150,18.18,9.09,9.09,0.138,0.242,0.276,0.237,21.21,36.36,3.12,4.73
"Klenke, Ben",Big 10,Nebraska,So,OF,,,2,9,39,11.11,22.22,-11.11,0.143,0.333,0.143,0.251,33.33,22.22,9,5.15
"Klepchick, Dan",Metro Atlantic,Monmouth,Fr,P,,,85.2,353,794,22.1,5.1,17,0.232,0.278,0.35,0.272,16.71,31.44,3.47,3.35
"Kliewer, Tanner",Ivy League,Princeton,Jr,P,,,23.2,109,209,19.27,9.17,10.1,0.269,0.358,0.409,0.335,8.26,34.86,6.08,4.27
"Klitsas, Alex",Sun Belt,Texas State,Fr,P,,,5,24,66,12.5,8.33,4.17,0.3,0.417,0.4,0.367,37.5,8.33,1.8,4.35
"Klotz, Kyle",OVC,Belmont,Jr,P,,,25.2,128,379,17.19,10.16,7.03,0.284,0.414,0.48,0.389,17.97,21.88,5.96,6.84
"Klyman, Kent",ACC,NC State,So,P,,,61.2,257,954,26.07,9.73,16.34,0.21,0.292,0.288,0.26,19.84,21.4,2.34,3.02
"Kmet, Cole",ACC,Notre Dame,Fr,INF,,,46.1,217,663,17.97,11.52,6.45,0.273,0.359,0.393,0.33,20.28,23.04,5.05,4.69
"Knapek, Brooks",Atlantic 10,Massachusetts,So,P,,,36.1,177,524,19.77,14.12,5.65,0.268,0.384,0.355,0.33,16.38,20.9,6.69,3.78
"Knapek, Carter",Atlantic 10,Massachusetts,So,P,,,20.2,92,299,25,8.7,16.3,0.28,0.337,0.427,0.328,11.96,27.17,4.35,3.99
"Knapp, Tyler",Big South,Longwood,Fr,P,,,8.1,46,183,19.57,23.91,-4.34,0.323,0.522,0.323,0.403,13.04,13.04,9.72,6.11
"Knarr, Brandon",ACC,Notre Dame,Fr,P,,,5.2,33,130,12.12,24.24,-12.12,0.333,0.515,0.542,0.458,6.06,30.3,12.71,9.3
"Knehr, Reiss",Atlantic 10,Fordham,Jr,INF,2018,591,90,386,1343,24.09,12.44,11.65,0.221,0.329,0.27,0.278,20.98,20.73,2.4,3.06
"Kneussle, Andrew",Metro Atlantic,Canisius,Jr,P,,,52.1,235,421,13.19,5.53,7.66,0.282,0.323,0.402,0.31,25.53,25.11,4.82,3.68
"Knight, Austin",Missouri Valley,Missouri St.,Sr,P,,,31,156,549,17.95,15.38,2.57,0.281,0.436,0.405,0.38,18.59,19.23,6.39,5.89
"Knight, Blaine",SEC,Arkansas,Jr,P,2018,87,112.1,456,1382,22.37,5.48,16.89,0.23,0.281,0.393,0.29,19.3,28.73,2.8,4.27
"Knight, Pat",Atlantic 10,George Washington,Jr,P,,,38.2,182,555,17.58,14.29,3.29,0.257,0.396,0.451,0.37,19.78,21.43,6.28,5.92
"Knopp, Mason",Southland,Southeastern LA.,Jr,P,,,52.1,226,799,16.81,3.98,12.83,0.29,0.323,0.5,0.347,20.8,28.32,4.82,4.62
"Knowles, Lucas",Pac 12,Washington,Fr,P,,,89,393,1438,17.05,5.34,11.71,0.292,0.336,0.444,0.334,21.12,26.72,4.35,3.72
"Knowles, Ryan",Southland,Abilene Christian,Jr,P,,,30.1,154,567,14.29,13.64,0.65,0.285,0.403,0.398,0.356,19.48,23.38,5.64,5.67
"Knox, Robbie",ASUN,Lipscomb,Jr,P,,,54.2,239,851,15.48,5.44,10.04,0.272,0.326,0.413,0.318,27.2,22.18,3.29,4.09
"Knueppel, Keaton",West Coast,Gonzaga,So,P,,,8,36,65,19.44,19.44,0,0.154,0.389,0.154,0.292,13.89,27.78,4.5,5.15
"Knutson, Connor",West Coast,Portland,So,P,,,36,156,616,26.28,12.18,14.1,0.192,0.301,0.254,0.258,18.59,22.44,2.75,3.42
"Kobos, Scott",Sun Belt,Coastal Carolina,Jr,P,,,13,56,191,23.21,3.57,19.64,0.275,0.339,0.667,0.416,21.43,21.43,7.62,7.3
"Kobos, Will",Atlantic 10,George Washington,Jr,P,2018,564,53.1,234,834,20.94,14.96,5.98,0.22,0.338,0.246,0.275,23.93,18.8,1.35,3.39
"Koch, Ian",Summit League,Western Ill.,Jr,P,,,86.1,407,1213,20.39,12.29,8.1,0.27,0.383,0.344,0.33,21.87,18.18,4.38,3.79
"Koch, Tyler",Sun Belt,Georgia St.,So,P,,,23,116,356,22.41,15.52,6.89,0.264,0.44,0.345,0.365,22.41,10.34,5.48,5.1
"Kodros, Jacob",Big 10,Rutgers,Fr,P,,,4.2,27,87,22.22,29.63,-7.41,0.211,0.444,0.263,0.348,14.81,18.52,13.5,6
"Kodros, John",SEC,LSU,Fr,P,,,9.2,47,169,14.89,12.77,2.12,0.222,0.362,0.278,0.299,27.66,17.02,4.66,4.56
"Koelewyn, Spencer",Summit League,Omaha,Fr,P,,,49,228,760,15.35,17.11,-1.76,0.235,0.382,0.352,0.333,18.86,25.88,4.04,5.27
"Koep, Hunter",Summit League,North Dakota St.,Fr,UT,,,17.1,83,70,20.48,13.25,7.23,0.324,0.422,0.437,0.38,15.66,21.69,6.23,4.78
"Koesters, Russell",Southern,ETSU,Sr,P,,,57.2,254,713,15.35,9.06,6.29,0.276,0.343,0.456,0.342,21.65,27.95,5.77,4.41
"Koestler, Carlisle",Southland,Southeastern LA.,Jr,P,,,87.1,341,1199,21.41,3.81,17.6,0.22,0.264,0.305,0.251,26.98,24.34,2.68,2.91
"Kohn, Zach",Mid American,Central Mich.,So,P,,,23.2,127,261,19.69,21.26,-1.57,0.315,0.465,0.424,0.393,15.75,14.17,5.32,4.87
"Kolek, Stephen",SEC,Texas A&M,Jr,P,2018,344,78.2,344,1075,17.15,11.05,6.1,0.247,0.343,0.395,0.324,27.62,18.9,4.58,5.07
