Player,Conference,School,Yr,Pos,Draft,Pick,IP,PA,K%,BB%,K%-BB%,AVG,OBP,SLG,wOBA,GO%,FO%,FIP
"Christian, Holden",West Coast,Loyola Marymount,Fr,P,,,14.1,65,18.46,15.38,3.08,0.208,0.354,0.283,0.299,27.69,18.46,4
"Christian, Jacob",American East,UMBC,Jr,P,,,25.8,134,24.63,10.45,14.18,0.185,0.269,0.328,0.263,18.66,29.1,3.22
"Christie, Hank",Big 10,Northwestern,So,P,,,46.6,230,13.48,8.26,5.22,0.292,0.365,0.52,0.376,20.87,27.83,6.49
"Christman, Garrett",Big East,Butler,Sr,P,,,46.3,215,13.02,7.44,5.58,0.242,0.312,0.363,0.296,32.09,21.86,4.7
"Churby, Stone",Western Athletic,Sacramento St.,Fr,P,,,5.2,27,14.81,7.41,7.4,0.304,0.407,0.348,0.346,14.81,29.63,3.92
"Church, Preston",Big East,Creighton,Sr,P,,,16.1,70,14.29,12.86,1.43,0.183,0.286,0.283,0.258,24.29,31.43,4.39
"Churchill, Connor",SEC,Florida,Fr,P,,,2.2,12,33.33,8.33,25,0.273,0.333,0.364,0.307,25,8.33,0.87
"Ciandro, Andrew",Western Athletic,CSU Bakersfield,Fr,P,,,4.1,23,13.04,0,13.04,0.409,0.435,0.591,0.44,17.39,26.09,5.59
"Cilano, Ben",Missouri Valley,Bradley,So,P,,,5.7,39,12.82,20.51,-7.69,0.345,0.487,0.483,0.423,17.95,17.95,6.13
"Cillis, Teddy",Colonial,Hofstra,Sr,OF,,,33.3,191,26.18,14.14,12.04,0.314,0.414,0.428,0.369,16.23,14.66,3.15
"Ciocco, Jeff",Conference USA,Western Ky.,So,P,,,20.5,125,16,7.2,8.8,0.368,0.432,0.594,0.429,14.4,23.2,5.93
"Ciocco, Nick",Metro Atlantic,Saint Peters,Sr,OF,,,1.2,12,8.33,8.33,0,0.545,0.583,1.182,0.71,16.67,16.67,14.81
"Ciocia, Andrew",ASUN,Jacksonville,Sr,P,,,19,104,13.46,8.65,4.81,0.275,0.346,0.462,0.346,18.27,31.73,6.83
"Cioffi, Maxwell",SEC,Ole Miss,Fr,P,,,8.2,40,15,15,0,0.194,0.375,0.29,0.316,25,22.5,4.98
"Claborn, Koby",Southland,Abilene Christian,Jr,INF,,,1,3,33.33,33.33,0,0,0.333,0,0.23,33.33,0,4.15
"Clark, Chris",Mid-Eastern,Florida A&M,Jr,P,,,0.1,6,0,33.33,-33.33,0.667,0.833,1.333,0.764,16.67,0,93.15
"Clark, Colin",Horizon,Youngstown St.,Fr,P,,,10.1,57,5.26,17.54,-12.28,0.391,0.509,0.63,0.482,17.54,26.32,8.39
"Clark, Connor",American East,Stony Brook,Fr,P,,,4,21,14.29,14.29,0,0.25,0.381,0.313,0.318,19.05,23.81,4.65
"Clark, Connor",Mountain West,UNLV,Sr,P,,,8.2,42,26.19,14.29,11.9,0.114,0.238,0.286,0.236,23.81,23.81,5.83
"Clark, Ethan",OVC,Austin Peay,Fr,P,,,2.1,19,15.79,21.05,-5.26,0.462,0.579,0.538,0.48,15.79,5.26,7.43
"Clark, Hunter",OVC,Eastern Ill.,Jr,P,,,4.2,47,19.15,19.15,0,0.222,0.383,0.5,0.376,14.89,25.53,12.19
"Clark, Logan",Southland,Central Ark.,Jr,P,,,0.4,6,50,16.67,33.33,0,0.333,0,0.235,0,16.67,3.15
"Clark, Mat",ACC,Clemson,Fr,P,,,9.1,39,30.77,10.26,20.51,0.171,0.256,0.229,0.225,20.51,23.08,1.83
"Clark, Michael",Big West,Cal Poly,Jr,P,,,40,207,18.84,8.21,10.63,0.243,0.304,0.288,0.264,32.37,13.53,3.02
"Clarke, Bret",American East,Stony Brook,Jr,P,,,39,228,12.72,13.6,-0.88,0.354,0.456,0.524,0.422,22.81,17.98,5.84
"Clarke, Chris",Pac 12,Southern Cal,So,P,,,47,242,10.33,9.09,1.24,0.324,0.388,0.477,0.373,27.27,22.73,5
"Clawson, Wesley",Mountain West,San Jose St.,Fr,P,,,6.1,40,12.5,7.5,5,0.486,0.525,0.6,0.478,22.5,10,3.47
"Clayton, Cyle",Southland,Nicholls St.,Fr,P,,,0.1,2,0,50,-50,1,1,1,0.784,0,0,33.15
"Clayton, John",American East,Albany (NY),So,P,,,27.5,120,15.83,6.67,9.16,0.261,0.308,0.432,0.316,24.17,28.33,4.06
"Clemente, Weston",Conference USA,Fla. Atlantic,Jr,P,,,14.2,100,28,12,16,0.25,0.35,0.393,0.326,12,23,4.91
"Clements, Chris",Big West,UC Santa Barbara,Jr,P,,,34.1,183,13.66,9.84,3.82,0.319,0.383,0.412,0.347,25.68,20.22,4.11
"Clenney, Nolan",ACC,NC State,Jr,P,,,8.2,45,26.67,26.67,0,0.258,0.489,0.484,0.431,13.33,11.11,8.51
"Clevenger, Zach",Atlantic 10,Massachusetts,Fr,P,,,2.2,18,11.11,11.11,0,0.467,0.556,0.933,0.605,5.56,27.78,17.24
"Clift, Gary",Horizon,Youngstown St.,So,P,,,0.1,2,0,50,-50,0,0.5,0,0.345,50,0,33.15
"Cline, Austin",Atlantic 10,Dayton,Jr,P,,,65.5,339,13.57,11.21,2.36,0.277,0.366,0.412,0.34,25.66,22.42,5.15
"Clines, Jon",Southern,VMI,So,P,,,5.6,37,16.22,21.62,-5.4,0.286,0.432,0.5,0.401,21.62,16.22,9.93
"Clinton, Zach",Big South,Liberty,Jr,P,,,34.7,181,12.71,12.15,0.56,0.24,0.343,0.351,0.31,24.31,27.62,4.73
"Cloonan, Dylan",ACC,Miami (FL),Fr,P,,,1.2,8,12.5,0,12.5,0.375,0.375,0.375,0.329,25,25,1.48
"Clyne, Patrick",Northeast,LIU Brooklyn,So,P,,,28,147,23.81,15.65,8.16,0.218,0.34,0.339,0.307,25.85,16.33,4.04
"Clynes, Blake",OVC,Murray St.,Jr,P,,,14.6,100,24,16,8,0.288,0.46,0.397,0.39,16,12,6.78
"Cmith, Cade",Big West,Hawaii,Fr,P,,,15.1,63,19.05,7.94,11.11,0.214,0.27,0.321,0.256,25.4,25.4,2.55
"Coates, Colin",SEC,Ole Miss,Jr,P,,,0.1,2,50,50,0,0,0.5,0,0.345,0,0,13.15
"Coconcelli, Dom",Atlantic 10,Dayton,So,P,,,4.4,30,13.33,13.33,0,0.318,0.467,0.591,0.443,16.67,20,9.06
"Cofer, Jackson",Sun Belt,Troy,Sr,OF,,,13.1,57,26.32,7.02,19.3,0.208,0.263,0.264,0.236,21.05,26.32,1.77
"Cofer, Jackson",Western Athletic,Utah Valley,Sr,P,,,54.5,301,14.95,9.97,4.98,0.304,0.385,0.389,0.342,23.92,20.6,4.3
"Coffey, Adisyn",Pac 12,Arizona St.,Fr,INF,,,1.2,9,11.11,11.11,0,0.375,0.444,0.5,0.41,11.11,33.33,3.98
"Coffey, Brendan",Northeast,Sacred Heart,So,C,,,6,28,17.86,14.29,3.57,0.261,0.357,0.435,0.34,21.43,21.43,5.65
"Coffey, Brian",Mountain West,New Mexico,So,P,,,9.2,50,28,10,18,0.378,0.44,0.444,0.389,18,10,1.73
"Coffman, Nick",Southland,Incarnate Word,Jr,P,,,4.2,25,12,12,0,0.333,0.48,0.667,0.489,24,20,8.39
"Cohen, Chase",Sun Belt,Georgia Southern,Jr,P,2018,263,64.8,345,18.55,13.33,5.22,0.291,0.394,0.384,0.348,19.13,22.32,4.34
"Cohen, Harrison",Atlantic 10,George Washington,Fr,P,,,3.1,15,20,13.33,6.67,0.25,0.4,0.417,0.364,6.67,33.33,4.11
"Cohen, Tyler",West Coast,Loyola Marymount,Sr,P,,,38.5,191,15.71,9.95,5.76,0.278,0.361,0.367,0.325,27.75,20.42,3.64
"Cohn, Aaron",Northeast,Fairleigh Dickinson,Fr,P,,,9.2,49,12.24,14.29,-2.05,0.289,0.429,0.447,0.384,30.61,12.24,5.1
"Coker, Calvin",SEC,Auburn,Sr,P,2018,443,36.1,178,21.35,8.43,12.92,0.29,0.354,0.414,0.335,26.97,16.29,3.09
"Cole, Dazon",Mid American,Central Mich.,Jr,OF,2018,751,54.3,284,12.68,17.25,-4.57,0.276,0.405,0.4,0.357,20.77,23.94,5.95
"Cole, Mason",SEC,Texas A&M,So,P,,,1.5,12,8.33,16.67,-8.34,0.2,0.333,0.2,0.262,25,33.33,5.81
"Coleman, Carson",SEC,Kentucky,Fr,P,,,8,34,44.12,14.71,29.41,0.172,0.294,0.207,0.241,5.88,20.59,1.27
"Coleman, Dylan",Missouri Valley,Missouri St.,Jr,P,2018,111,102.8,495,22.02,12.53,9.49,0.232,0.339,0.318,0.299,26.06,17.37,3.7
"Coles, Chad",Horizon,Youngstown St.,Fr,P,,,8,48,16.67,18.75,-2.08,0.303,0.458,0.545,0.418,12.5,18.75,7.27
"Colette, Jack",Mountain West,San Jose St.,Fr,OF,,,0.2,6,0,50,-50,0.333,0.667,0.333,0.492,33.33,0,48.15
"Coletti, Vince",Conference USA,Fla. Atlantic,Jr,P,,,30,135,14.81,6.67,8.14,0.32,0.378,0.484,0.371,24.44,22.22,4.75
"Colley, Devin",OVC,SIUE,So,P,,,6.1,43,20.93,0,20.93,0.39,0.395,0.537,0.394,0,37.21,2.82
"Collins, Casey",OVC,Eastern Ky.,Sr,P,,,25.6,131,33.59,15.27,18.32,0.204,0.336,0.315,0.297,9.92,22.14,2.8
"Collins, Jack",Colonial,Col. of Charleston,Fr,P,,,1,4,0,25,-25,0.333,0.5,0.333,0.392,50,0,6.15
"Collins, Jack",Mid American,Central Mich.,Jr,P,,,14.2,79,21.52,12.66,8.86,0.333,0.418,0.47,0.383,18.99,15.19,3.99
"Collins, Michael",Northeast,Mt. St. Marys,Jr,P,,,33.6,200,12,15.5,-3.5,0.318,0.41,0.481,0.375,17.5,23,5.83
"Collins, Zane",Horizon,Wright St.,Jr,P,,,41.5,210,21.9,13.81,8.09,0.205,0.333,0.275,0.284,33.81,9.05,4.09
"Colmore, Cam",AAC,East Carolina,So,P,,,3.7,25,28,16,12,0.3,0.44,0.3,0.35,0,28,3.42
"Colon, Joshua",ASUN,Lipscomb,Jr,P,,,26,117,12.82,12.82,0,0.27,0.368,0.32,0.313,24.79,24.79,3.84
"Colon, Matt",Colonial,James Madison,Sr,P,,,13.9,86,12.79,10.47,2.32,0.288,0.36,0.411,0.333,32.56,15.12,4.66
"Colvin, Clayton",AAC,Cincinnati,Jr,P,,,21.9,119,18.49,14.29,4.2,0.26,0.37,0.42,0.346,18.49,25.21,5.38
"Combs, Bailey",ACC,Georgia Tech,Jr,P,,,10,77,19.48,18.18,1.3,0.333,0.442,0.583,0.425,19.48,12.99,6.95
"Combs, Shane",ACC,Notre Dame,Jr,P,,,0.2,4,25,25,0,0.333,0.5,0.333,0.392,25,0,8.15
"Compton, Max",Big West,UC Riverside,Sr,P,,,20.2,125,12,12,0,0.311,0.432,0.456,0.391,20,24.8,4.93
"Conaway, Clay",Colonial,Delaware,Jr,P,,,7.2,32,9.38,9.38,0,0.185,0.281,0.259,0.247,25,34.38,3.98
"Concato, Michael",Ivy League,Dartmouth,Sr,P,,,16.9,94,22.34,6.38,15.96,0.345,0.394,0.437,0.363,22.34,15.96,1.9
"Concevitch, Ian",Mid-Eastern,Savannah St.,So,P,,,3.6,42,7.14,14.29,-7.15,0.517,0.667,0.966,0.648,11.9,14.29,23.15
"Conger, Maddux",SEC,Vanderbilt,Jr,P,2018,645,19.5,108,12.04,12.04,0,0.315,0.417,0.551,0.41,24.07,20.37,7.76
"Conine, Brett",Big West,Cal St. Fullerton,Jr,P,2018,342,24,157,18.47,3.82,14.65,0.314,0.35,0.394,0.32,24.2,17.2,2.77
"Conlon, Jack",SEC,Texas A&M,Fr,P,,,1,3,0,0,0,0,0,0,0,100,0,3.15
"Conn, Trevor",Missouri Valley,Dallas Baptist,Sr,P,,,43.9,224,18.3,7.59,10.71,0.291,0.344,0.429,0.333,22.32,23.66,3.99
"Connolly, Charlie",Patriot,Navy,Fr,P,,,2.2,16,18.75,18.75,0,0.385,0.5,0.385,0.404,18.75,12.5,4.51
"Connolly, Ryan",Big East,Creighton,So,P,,,3,19,21.05,21.05,0,0.4,0.526,0.533,0.461,21.05,5.26,4.48
"Connolly, Shane",Southern,The Citadel,Fr,P,,,2,16,25,18.75,6.25,0.5,0.563,1,0.598,6.25,6.25,10.15
"Conroy, Henry",Metro Atlantic,Iona,So,P,,,3.1,18,11.11,16.67,-5.56,0.308,0.444,0.462,0.391,33.33,5.56,5.73
"Conroy, Ryan",Colonial,Elon,Jr,P,2018,235,62.3,315,16.51,12.06,4.45,0.258,0.349,0.303,0.296,33.97,12.38,3.45
"Constant, Ricky",American East,UMass Lowell,Jr,P,,,22.5,110,23.64,9.09,14.55,0.2,0.327,0.289,0.286,21.82,20,3.81
"Constantakos, Nik",Big South,Charleston So.,So,P,,,23.6,114,24.56,6.14,18.42,0.248,0.316,0.467,0.337,16.67,28.07,4.8
"Constantini, Austin",Atlantic 10,La Salle,Sr,INF,,,9.1,52,25,5.77,19.23,0.277,0.327,0.404,0.314,25,15.38,1.61
"Contento, Ben",Atlantic 10,St. Bonaventure,Sr,P,,,11.9,69,18.84,11.59,7.25,0.236,0.377,0.455,0.363,14.49,27.54,7.52
"Conway, Austin",ACC,Louisville,Sr,P,2018,918,9,43,23.26,20.93,2.33,0.235,0.395,0.559,0.404,18.6,18.6,8.26
"Conway, Cory",OVC,Morehead St.,Fr,P,,,20,77,28.57,9.09,19.48,0.188,0.286,0.275,0.259,19.48,24.68,3.6
"Cook, Braydon",OVC,Murray St.,Fr,P,,,12.1,64,20.31,18.75,1.56,0.286,0.438,0.469,0.396,15.63,18.75,5.54
"Cook, Brett",Metro Atlantic,Niagara,Jr,P,,,1.2,9,11.11,0,11.11,0.429,0.556,0.429,0.453,33.33,0,6.48
"Cook, Cole",Missouri Valley,Bradley,Jr,P,,,48.3,210,15.24,3.81,11.43,0.244,0.286,0.32,0.267,23.81,31.9,2.84
"Cook, Jeremy",ACC,Miami (FL),Fr,P,,,7,46,8.7,28.26,-19.56,0.25,0.522,0.458,0.428,10.87,19.57,11.58
"Cook, Karter",Mountain West,Air Force,Jr,P,,,0.2,2,50,0,50,0,0,0,0,50,0,-6.85
"Cook, Matt",OVC,Southeast Mo. St.,Fr,P,,,2.1,10,0,10,-10,0.333,0.4,0.667,0.446,10,50,10.77
"Cooner, Joey",Conference USA,Charlotte,Jr,P,,,24.2,118,15.25,11.02,4.23,0.31,0.415,0.45,0.381,16.95,26.27,4.97
"Cooper, Chris",Southland,A&M-Corpus Chris,Sr,P,,,34.2,209,22.01,12.44,9.57,0.278,0.373,0.408,0.34,16.75,19.62,5.08
"Cooper, Cristian",Southwestern,Prairie View,Sr,P,,,9.7,77,11.69,16.88,-5.19,0.466,0.545,0.603,0.481,18.18,10.39,5.93
"Cooper, Riley",Southland,Sam Houston St.,Sr,P,,,21.2,106,29.25,10.38,18.87,0.156,0.245,0.178,0.201,22.64,19.81,1.92
"Cooper, Sam",Atlantic 10,Massachusetts,Fr,P,,,8.1,45,11.11,11.11,0,0.351,0.422,0.73,0.461,26.67,15.56,8.95
"Copeland, Cameron",Southland,Houston Baptist,Sr,P,,,4.3,26,19.23,7.69,11.54,0.375,0.423,0.542,0.413,15.38,23.08,2.22
"Coppo, Tyler",American East,Hartford,So,P,,,7.1,28,25,14.29,10.71,0.125,0.25,0.25,0.233,10.71,39.29,4.7
"Corbell, Jack",Mid American,Miami (OH),Jr,P,,,9.1,43,30.23,6.98,23.25,0.333,0.372,0.385,0.33,11.63,18.6,1.28
"Corbin, Luke",Southern,Samford,So,P,,,3.1,32,9.38,28.13,-18.75,0.263,0.469,0.421,0.39,25,9.38,15.08
"Cordell, Brian",Mid-Eastern,UMES,Fr,OF,,,6.2,26,7.69,3.85,3.84,0.167,0.231,0.375,0.26,34.62,34.62,5.57
"Cordrey, Troy",Conference USA,UAB,Fr,P,,,4.1,18,16.67,5.56,11.11,0.353,0.389,0.588,0.41,27.78,16.67,2.42
"Cornatzer, Jason",Sun Belt,Appalachian St.,Fr,P,,,5.2,24,20.83,8.33,12.5,0.2,0.292,0.2,0.234,12.5,33.33,2.95
"Cornish, Austin",Southland,SFA,Jr,P,,,2.1,16,31.25,37.5,-6.25,0.222,0.563,0.222,0.414,6.25,6.25,8.39
"Correira, Arthur",Metro Atlantic,Quinnipiac,Fr,P,,,11.1,48,18.75,4.17,14.58,0.289,0.313,0.333,0.282,29.17,18.75,2.07
"Corrigan, Brady",Pac 12,Arizona St.,Fr,P,,,15,59,10.17,6.78,3.39,0.236,0.288,0.291,0.259,33.9,27.12,3.15
"Cortelli, Cody",Conference USA,FIU,Fr,P,,,4.2,21,23.81,23.81,0,0.133,0.381,0.333,0.337,33.33,4.76,8.15
"Coss, Mike",Metro Atlantic,Marist,Sr,P,,,34.8,203,21.67,11.33,10.34,0.225,0.34,0.306,0.297,30.54,13.79,3.58
"Costanzo, Michael",OVC,Austin Peay,Sr,P,2018,930,50.8,264,24.62,7.95,16.67,0.255,0.318,0.416,0.314,22.73,17.8,4.11
"Cota, Bryce",Big South,Campbell,So,P,,,4.3,28,7.14,32.14,-25,0.133,0.464,0.133,0.336,25,14.29,9.89
"Cota, Clark",Colonial,UNCW,Jr,OF,2018,293,13.9,82,24.39,18.29,6.1,0.197,0.341,0.242,0.279,19.51,20.73,3.51
"Cottingham-Beard, Sam",Summit League,Western Ill.,Sr,P,,,17.4,141,13.48,12.77,0.71,0.395,0.489,0.57,0.451,14.18,21.28,7.34
"Coughlin, Cal",Big 12,TCU,So,P,,,14,79,15.19,12.66,2.53,0.179,0.278,0.194,0.225,32.91,21.52,3.58
"Coulter, Kevin",Southern,Mercer,Jr,P,,,55,277,16.61,7.94,8.67,0.296,0.35,0.476,0.353,25.27,21.66,5.33
"Counsellor, Austin",Metro Atlantic,Monmouth,Sr,P,,,20.4,106,19.81,10.38,9.43,0.277,0.349,0.309,0.297,19.81,24.53,2.71
"Cournoyer, Brenden",American East,Albany (NY),Fr,P,,,7,29,13.79,6.9,6.89,0.296,0.345,0.37,0.315,34.48,17.24,2.86
"Courtney, Justin",American East,Maine,Sr,P,,,54.8,253,19.37,8.3,11.07,0.238,0.3,0.372,0.29,20.95,26.88,3.09
"Coutinho, Ivan",Mid-Eastern,Bethune-Cookman,Sr,P,,,20.9,146,18.49,17.12,1.37,0.263,0.384,0.475,0.368,22.6,18.49,6.64
"Coutts, Jackson",Atlantic 10,Rhode Island,Fr,UT,,,0.2,3,0,33.33,-33.33,0,0.333,0,0.23,0,66.67,18.15
"Coverdale, Garrett",Mid-Eastern,Delaware St.,Sr,P,,,8.7,70,18.57,15.71,2.86,0.25,0.4,0.411,0.362,24.29,17.14,6.48
"Covers, Austin",AAC,East Carolina,Jr,P,,,2.1,10,20,10,10,0.222,0.3,0.222,0.245,40,10,2.67
"Covington, West",AAC,East Carolina,Sr,P,,,14,74,8.11,6.76,1.35,0.209,0.27,0.269,0.242,39.19,24.32,3.58
"Coward, Connor",ACC,Virginia Tech,Sr,P,2018,783,76.2,402,19.65,10.2,9.45,0.268,0.353,0.45,0.344,22.39,19.9,4.96
"Cowart, Zach",Sun Belt,Georgia Southern,Jr,1B,,,12.2,78,20.51,15.38,5.13,0.338,0.436,0.462,0.391,19.23,15.38,4.54
"Cowell, Mike",Atlantic 10,Fordham,Jr,INF,,,24.3,133,12.78,8.27,4.51,0.313,0.391,0.473,0.37,20.3,24.81,4.92
"Cox, Austin",Southern,Mercer,Jr,P,2018,152,48.4,266,27.07,10.15,16.92,0.268,0.361,0.388,0.33,19.55,15.04,3.48
"Cox, Grant",Sun Belt,Louisiana,Jr,P,,,8.2,43,11.63,13.95,-2.32,0.273,0.442,0.364,0.373,30.23,13.95,5.59
"Cox, Jordan",Atlantic 10,Dayton,So,P,,,19.2,106,13.21,15.09,-1.88,0.259,0.377,0.329,0.321,22.64,23.58,5.18
"Cox, Taylor",Big South,Charleston So.,Sr,P,,,7.3,40,30,30,0,0.25,0.475,0.464,0.418,10,12.5,8.35
"Coyne, Parker",SEC,South Carolina,Fr,P,,,9.2,39,28.21,10.26,17.95,0.182,0.282,0.303,0.263,10.26,30.77,3.8
"Craft, Derek",Conference USA,UTSA,Jr,P,2018,487,27.9,145,23.45,14.48,8.97,0.197,0.324,0.238,0.268,18.62,25.52,3.18
"Crane, Andrew",Sun Belt,Troy,Sr,P,,,58.3,265,23.4,11.32,12.08,0.223,0.313,0.354,0.295,18.49,25.28,4.67
"Craver, Jacob",Conference USA,Charlotte,Sr,P,,,14,110,14.55,14.55,0,0.195,0.391,0.256,0.317,22.73,22.73,7.58
"Crawford, Brooks",ACC,Clemson,Jr,P,,,43.8,229,13.97,7.86,6.11,0.255,0.323,0.447,0.332,20.09,33.62,5.8
"Crawford, Jake",Southern,Furman,Jr,3B,,,29.9,178,9.55,11.24,-1.69,0.31,0.393,0.557,0.405,26.97,24.72,7.6
"Crebs, Austin",Northeast,Fairleigh Dickinson,Fr,P,,,9.2,51,19.61,17.65,1.96,0.3,0.451,0.5,0.416,23.53,11.76,7.39
"Creed, Cody",OVC,Southeast Mo. St.,Jr,P,,,8.1,37,13.51,18.92,-5.41,0.179,0.378,0.393,0.349,21.62,27.03,6.85
"Creger, Billy",Southern,Samford,Fr,P,,,6.2,28,21.43,17.86,3.57,0.1,0.321,0.1,0.238,21.43,21.43,4.6
"Creighton, Cole",American East,Stony Brook,Sr,P,,,16.8,101,18.81,6.93,11.88,0.272,0.337,0.402,0.324,28.71,18.81,4.04
"Crispin, Josh",Southwestern,Jackson St.,Jr,INF,,,0.2,2,0,0,0,0,0,0,0,100,0,3.15
"Criswell, Cooper",ACC,North Carolina,Jr,P,2018,391,26,124,23.39,4.03,19.36,0.33,0.371,0.574,0.399,19.35,19.35,4.84
"Criswell, Jeff",Big 10,Michigan,Fr,P,,,10,47,25.53,27.66,-2.13,0.121,0.362,0.212,0.289,25.53,10.64,4.65
"Crochet, Garrett",SEC,Tennessee,Fr,P,,,20.1,95,28.42,9.47,18.95,0.234,0.358,0.403,0.336,15.79,17.89,4.79
"Croner, Nathan",Missouri Valley,Evansville,So,P,,,21.5,121,20.66,12.4,8.26,0.177,0.347,0.198,0.275,14.88,29.75,4.31
"Cronin, Declan",Patriot,Holy Cross,Jr,P,,,30.2,161,16.15,11.18,4.97,0.268,0.366,0.413,0.342,32.3,14.29,4.04
"Cronin, Matt",SEC,Arkansas,So,P,,,20.1,89,38.2,10.11,28.09,0.152,0.247,0.291,0.243,15.73,21.35,3.2
"Crosby, Grant",OVC,Morehead St.,So,P,,,5.2,28,25,10.71,14.29,0.261,0.357,0.435,0.342,10.71,25,5.26
"Cross, Austin",Big South,Radford,Fr,P,,,0.1,1,100,0,100,0,0,0,0,0,0,-16.85
"Cross, Trevor",Missouri Valley,Illinois St.,Sr,P,,,19.2,123,18.7,16.26,2.44,0.278,0.398,0.381,0.347,19.51,18.7,4.87
"Crow, Louis",West Coast,San Diego,So,P,,,22.1,132,15.15,12.12,3.03,0.304,0.409,0.482,0.388,18.18,25.76,6.4
"Croy, Brad",Mid American,Bowling Green,Jr,INF,,,29.6,204,12.25,17.65,-5.4,0.314,0.446,0.453,0.395,14.71,26.47,7.37
"Crumley, Jason",Big South,Winthrop,So,OF,,,15,77,25.97,9.09,16.88,0.239,0.312,0.269,0.264,20.78,19.48,2.08
"Cruz, Richie",AAC,USF,Jr,P,,,4.2,24,25,16.67,8.33,0.278,0.417,0.278,0.328,16.67,12.5,3.86
"Cuas, Alex",Colonial,Towson,Jr,P,,,19.2,119,13.45,22.69,-9.24,0.291,0.454,0.453,0.397,22.69,15.13,8.04
"Culbertson, Peyton",Sun Belt,Arkansas St.,Jr,P,2018,237,55.9,294,17.01,12.93,4.08,0.275,0.378,0.393,0.341,22.11,21.09,4.88
"Culliver, Joshua",Big 10,Minnesota,Fr,P,,,6.1,31,16.13,12.9,3.23,0.296,0.387,0.296,0.316,12.9,32.26,3.47
"Cumbie, Trey",AAC,Houston,Jr,P,2018,390,69.4,312,25.96,4.17,21.79,0.247,0.292,0.347,0.28,29.81,14.42,2.76
"Cumming, Dylan",Western Athletic,Chicago St.,Fr,P,,,25,122,16.39,15.57,0.82,0.306,0.434,0.459,0.392,22.13,17.21,5.87
"Cunico, Dan",American East,UMass Lowell,Sr,P,,,7.5,63,17.46,19.05,-1.59,0.354,0.492,0.625,0.468,20.63,11.11,11.01
"Cupo, Carson",Southern,Samford,So,P,,,2.6,21,4.76,9.52,-4.76,0.333,0.429,0.667,0.459,28.57,23.81,15.84
"Curlis, Connor",Big 10,Ohio State,Jr,P,2018,709,48.1,236,18.22,7.63,10.59,0.276,0.352,0.414,0.332,20.34,23.73,4.12
"Currao, Brad",Northeast,Wagner,Sr,P,,,10.5,59,20.34,11.86,8.48,0.25,0.39,0.273,0.313,18.64,16.95,4.29
"Currie, Stewart",ACC,Louisville,So,P,,,0.2,4,50,0,50,0.333,0.5,1,0.573,0,0,-1.85
"Currier, Josh",Horizon,Valparaiso,Fr,P,,,1.1,7,0,42.86,-42.86,0,0.429,0,0.296,28.57,28.57,11.33
"Curry, Derrick",Southwestern,Prairie View,Fr,P,,,15.1,83,7.23,15.66,-8.43,0.373,0.47,0.642,0.463,16.87,26.51,9.44
"Curry, Joah",Sun Belt,Georgia St.,Fr,OF,,,1.1,5,40,20,20,0.25,0.4,0.25,0.314,20,0,2.24
"Curry, Xzavion",ACC,Georgia Tech,So,P,,,58,288,19.1,7.64,11.46,0.288,0.34,0.488,0.351,14.24,30.9,4.91
"Curtin, Tom",Northeast,Central Conn. St.,Jr,P,,,6.5,53,13.21,11.32,1.89,0.4,0.453,0.756,0.49,9.43,28.3,11.76
"Curtis, Keegan",Sun Belt,La.-Monroe,Sr,P,2018,667,62.1,333,20.72,9.01,11.71,0.274,0.354,0.392,0.328,21.02,21.02,3.86
"Cuse, Conor",Big East,Georgetown,Sr,P,,,4,24,12.5,37.5,-25,0.154,0.542,0.231,0.408,16.67,16.67,9.9
"Cushing, Jack",Big East,Georgetown,Jr,P,,,57.5,308,15.58,11.69,3.89,0.289,0.373,0.425,0.347,26.62,19.16,4.14
"Cutting, Ben",Western Athletic,CSU Bakersfield,Jr,P,,,9,43,13.95,6.98,6.97,0.35,0.395,0.525,0.394,16.28,30.23,4.26
"Cyr, Ryan",Big 12,Kansas,So,P,,,21.2,101,24.75,14.85,9.9,0.271,0.376,0.459,0.362,16.83,19.8,4.75
"Czabala, Sam",Big East,Xavier,Jr,P,,,3.5,32,18.75,12.5,6.25,0.391,0.563,0.609,0.503,3.13,21.88,11.15
"D'Anna, Dylan",Metro Atlantic,Siena,Jr,P,,,24,171,16.96,11.11,5.85,0.34,0.421,0.486,0.39,18.13,20.47,4.69
"Daczkowski, Drew",Big South,High Point,So,P,,,32.8,166,24.1,12.65,11.45,0.252,0.349,0.381,0.322,18.07,20.48,4.4
"Daigle, Evan",Southland,Northwestern St.,Fr,P,,,7.6,49,8.16,18.37,-10.21,0.297,0.429,0.432,0.376,16.33,28.57,7.75
"Dailey, Michael",Atlantic 10,VCU,Jr,P,,,38.6,203,17.24,12.32,4.92,0.24,0.33,0.331,0.295,23.65,24.63,3.61
"Daily, Alec",Western Athletic,CSU Bakersfield,Jr,P,,,24.3,135,17.78,11.11,6.67,0.282,0.393,0.373,0.343,22.22,18.52,4.42
"Daily, Ethan",Sun Belt,Little Rock,Jr,P,,,8.2,41,31.71,34.15,-2.44,0.143,0.439,0.143,0.322,21.95,4.88,5.1
"Dalatri, Luca",ACC,North Carolina,So,P,,,51,232,25,5.17,19.83,0.266,0.306,0.381,0.298,22.41,21.55,2.66
"Dallas, Jack",Southland,Lamar,Fr,P,,,14,59,23.73,10.17,13.56,0.216,0.288,0.275,0.252,32.2,11.86,2.43
