Player,Conference,School,Yr,Pos,Draft,Pick,PA,AVG,OBP,SLG,HR,ISO,SB,SBA,K%,BB%,BB%-K%,BABIP,wOBA,wRAA,wRC
"Avant, Christian",Sun Belt,Georgia Southern,Fr,C,,,195,0.29,0.379,0.352,2,0.062,11,14,12.31,6.15,-6.16,0.328,0.337,0,24
"Avers, Jason",Sun Belt,Appalachian St.,Fr,C,,,122,0.185,0.279,0.269,1,0.083,0,0,29.51,11.48,-18.03,0.268,0.25,-9,6
"Aviles, Luis",Conference USA,Rice,Fr,C,,,32,0.207,0.281,0.345,1,0.138,0,0,31.25,6.25,-25,0.278,0.277,-2,2
"Avitia, David",Western Athletic,Grand Canyon,Fr,C,,,85,0.25,0.353,0.292,0,0.042,0,0,22.35,12.94,-9.41,0.333,0.297,-3,8
"Avventino, Brenden",Big West,UC Riverside,Fr,UT,,,52,0.273,0.385,0.318,0,0.045,0,1,28.85,13.46,-15.39,0.414,0.324,0,6
"Ayers, Chris",Missouri Valley,Indiana St.,Jr,OF,,,286,0.251,0.336,0.433,8,0.182,3,3,27.97,9.09,-18.88,0.335,0.335,0,35
"Babin, Ty",Big South,Campbell,Fr,C,,,175,0.255,0.343,0.315,0,0.06,6,6,18.29,10.29,-8,0.322,0.301,-5,16
"Bacon, Andrew",Horizon,Northern Ky.,Fr,INF,,,170,0.234,0.359,0.397,6,0.163,0,1,21.76,10,-11.76,0.273,0.337,0,21
"Bacon, Connor",ACC,Boston College,Jr,OF,,,12,0,0.167,0,0,0,0,0,41.67,16.67,-25,0,0.115,-2,-1
"Badaraco, Edgar",ASUN,NJIT,Sr,C,,,140,0.203,0.286,0.268,1,0.065,0,1,29.29,8.57,-20.72,0.293,0.254,-10,8
"Badger, Landon",Summit League,South Dakota St.,So,OF,,,308,0.251,0.354,0.314,0,0.063,15,19,24.68,14.29,-10.39,0.354,0.308,-7,31
"Baeza, Alex",Big West,Hawaii,Fr,INF,,,55,0.264,0.291,0.396,0,0.132,0,0,27.27,3.64,-23.63,0.368,0.295,-2,5
"Baier, Joe",Western Athletic,Chicago St.,Jr,INF,,,196,0.179,0.281,0.214,0,0.036,3,3,17.86,8.16,-9.7,0.224,0.237,-16,8
"Bailey, Christian",Southern,ETSU,Sr,INF,,,647,0.329,0.383,0.452,8,0.123,8,9,19.94,6.34,-13.6,0.406,0.363,15,94
"Bailey, Dawson",Metro Atlantic,Niagara,Fr,OF,,,67,0.153,0.254,0.186,0,0.034,2,2,19.4,8.96,-10.44,0.196,0.212,-7,1
"Bailey, Logan",Conference USA,Louisiana Tech,Jr,P,,,70,0.19,0.314,0.414,3,0.224,0,0,25.71,11.43,-14.28,0.211,0.317,-1,7
"Bailey, Patrick",ACC,NC State,Fr,C,2020,,223,0.321,0.417,0.604,13,0.283,0,0,14.35,12.56,-1.79,0.326,0.43,18,45
"Bailey, Wade",ACC,Georgia Tech,Sr,INF,2018,991,1059,0.315,0.376,0.431,13,0.116,28,36,8.88,8.78,-0.1,0.337,0.356,19,148
"Bailey, Zach",Western Athletic,Chicago St.,Jr,INF,,,84,0.129,0.238,0.143,0,0.014,0,0,35.71,10.71,-25,0.225,0.197,-10,0
"Bain, Austin",SEC,LSU,Sr,P,,,254,0.311,0.382,0.452,3,0.14,2,2,14.96,10.24,-4.72,0.364,0.362,6,37
"Baine, Clayton",Big South,Radford,So,INF,,,128,0.223,0.352,0.388,3,0.165,5,6,39.84,8.59,-31.25,0.408,0.336,0,16
"Baird, Ben",Pac 12,Washington,So,INF,,,154,0.167,0.234,0.21,0,0.043,0,2,25.32,5.84,-19.48,0.232,0.208,-17,2
"Baker, Andrew",SEC,Florida,So,OF,,,44,0.176,0.341,0.235,0,0.059,1,3,22.73,11.36,-11.37,0.25,0.287,-2,4
"Baker, Cael",AAC,Cincinnati,Fr,C,,,32,0.074,0.219,0.148,0,0.074,0,0,43.75,6.25,-37.5,0.154,0.187,-4,0
"Baker, Darren",Pac 12,California,Fr,INF,,,186,0.273,0.296,0.326,1,0.052,5,6,9.68,3.76,-5.92,0.297,0.276,-9,13
"Baker, Dusty",AAC,East Carolina,So,OF,,,176,0.252,0.364,0.287,0,0.035,10,16,21.02,11.93,-9.09,0.34,0.31,-4,18
"Baker, Jake",Atlantic 10,Fordham,So,OF,,,343,0.264,0.318,0.315,1,0.051,26,36,11.95,5.83,-6.12,0.303,0.294,-12,30
"Baker, Jalyn",Southwestern,Prairie View,Sr,INF,,,303,0.26,0.32,0.361,5,0.1,10,15,14.85,7.59,-7.26,0.293,0.302,-8,29
"Baker, Joe",Big 12,Texas,Jr,INF,,,302,0.272,0.341,0.346,2,0.075,12,16,20.2,6.62,-13.58,0.344,0.313,-6,31
"Baker, Kyle",Colonial,Delaware,Jr,OF,,,525,0.33,0.379,0.435,4,0.105,22,32,12.19,7.24,-4.95,0.37,0.354,8,72
"Baker, Luken",Big 12,TCU,Jr,INF,2018,75,645,0.347,0.465,0.561,28,0.215,4,5,14.42,16.9,2.48,0.378,0.439,57,135
"Baker, Shannon",Summit League,Fort Wayne,Sr,3B,,,718,0.25,0.391,0.343,8,0.093,1,3,21.31,18.25,-3.06,0.325,0.338,2,89
"Baker, T.J.",Mid American,Ball St.,Jr,P,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Baker, Tristan",Southern,Western Caro.,Jr,P,,,23,0.364,0.391,0.591,0,0.227,0,0,13.04,4.35,-8.69,0.421,0.413,2,4
"Baker, Tyler",Big South,Winthrop,So,INF,,,8,0.125,0.125,0.125,0,0,0,0,25,0,-25,0.167,0.11,-2,-1
"Baker, William",Mid American,Ball St.,Jr,OF,,,209,0.251,0.335,0.291,1,0.04,7,8,12.44,9.09,-3.35,0.287,0.293,-7,18
"Bakst, Daniel",Pac 12,Stanford,So,INF,,,277,0.29,0.35,0.412,3,0.122,1,1,14.8,8.66,-6.14,0.33,0.331,-1,33
"Bakula, Luke",Big 12,Kansas,Sr,1B,,,84,0.26,0.321,0.342,1,0.082,2,2,21.43,5.95,-15.48,0.316,0.292,-3,7
"Baldelli, Dante",ACC,Boston College,So,OF,,,295,0.198,0.325,0.236,1,0.037,22,25,27.12,11.19,-15.93,0.288,0.271,-16,20
"Balfantz, Scott",Southland,A&M-Corpus Chris,Sr,C,,,249,0.289,0.365,0.351,1,0.062,2,4,21.69,8.84,-12.85,0.38,0.326,-2,28
"Ball, Kyle",ASUN,Stetson,Fr,INF,,,70,0.23,0.286,0.295,0,0.066,0,0,15.71,7.14,-8.57,0.28,0.266,-4,4
"Ball, Nile",SEC,Missouri,Jr,P,,,2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"Balta, A.J.",Big 12,TCU,Sr,OF,,,250,0.31,0.408,0.517,7,0.207,15,19,14,14,0,0.331,0.392,12,43
"Bandy, Luke",Missouri Valley,Dallas Baptist,So,INF,,,303,0.245,0.323,0.393,6,0.148,17,22,26.07,8.25,-17.82,0.326,0.318,-4,33
"Bangert, Derek",Missouri Valley,Bradley,Sr,1B,,,408,0.271,0.36,0.519,23,0.248,1,1,31.86,7.6,-24.26,0.356,0.375,14,64
"Banman, Nick",ACC,Pittsburgh,Sr,INF,,,430,0.201,0.316,0.355,12,0.154,0,0,25.81,13.72,-12.09,0.253,0.301,-12,40
"Baratta, Alex",American East,Binghamton,So,INF,,,52,0.106,0.154,0.17,1,0.064,0,0,23.08,3.85,-19.23,0.114,0.15,-8,-2
"Barba, Noah",Western Athletic,CSU Bakersfield,Jr,OF,,,153,0.3,0.379,0.377,1,0.077,5,8,15.69,11.11,-4.58,0.355,0.338,0,19
"Barber, Nick",AAC,East Carolina,So,INF,,,141,0.223,0.312,0.268,0,0.045,6,7,17.02,9.22,-7.8,0.278,0.279,-7,11
"Barbiere, Jake",Metro Atlantic,Rider,Fr,INF,,,134,0.187,0.313,0.234,0,0.047,6,6,18.66,12.69,-5.97,0.235,0.263,-8,8
"Barchus, Jordan",West Coast,San Francisco,Jr,INF,,,11,0,0.182,0,0,0,1,1,27.27,9.09,-18.18,0,0.128,-2,-1
"Barczi, Christian",Horizon,Valparaiso,So,C,,,253,0.243,0.344,0.332,3,0.089,0,1,21.74,12.25,-9.49,0.312,0.308,-6,25
"Bardwell, Justin",Atlantic 10,Fordham,Jr,C,,,603,0.27,0.333,0.371,2,0.101,7,10,14.59,7.3,-7.29,0.316,0.312,-12,62
"Bardzell, Ashton",American East,Hartford,Jr,OF,,,634,0.309,0.416,0.54,24,0.231,25,33,17.82,15.14,-2.68,0.351,0.408,39,116
"Bare, Cameron",Big South,Gardner-Webb,Fr,OF,,,5,0,0,0,0,0,0,0,80,0,-80,0,0,-1,-1
"Barefoot, Brian",Sun Belt,La.-Monroe,Sr,INF,,,222,0.195,0.266,0.277,2,0.082,4,5,24.32,6.76,-17.56,0.257,0.249,-16,11
"Barefoot, Matthew",Big South,Campbell,So,OF,,,536,0.349,0.44,0.561,16,0.212,40,49,14.18,9.7,-4.48,0.386,0.427,42,107
"Barfield, Kyle",Big 12,Kansas State,Sr,OF,,,218,0.259,0.303,0.393,6,0.134,8,9,23.39,5.05,-18.34,0.315,0.302,-6,21
"Barkley, Aaron",Southwestern,Mississippi Val.,So,P/C,,,286,0.282,0.395,0.35,1,0.068,4,8,14.34,13.64,-0.7,0.333,0.34,1,36
"Barlok, Danny",Patriot,Holy Cross,Jr,P,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Barlow, Trysten",SEC,Mississippi St.,So,P,,,3,0.5,0.667,0.5,0,0,0,0,33.33,33.33,0,1,0.523,0,1
"Barmakian, Steven",Atlantic 10,George Washington,So,INF,,,280,0.307,0.364,0.357,0,0.049,15,22,14.29,7.14,-7.15,0.362,0.325,-2,32
"Barna, Brandon",Southwestern,Alcorn,Jr,INF,,,323,0.249,0.3,0.327,4,0.077,2,4,25.08,5.26,-19.82,0.327,0.278,-16,24
"Barna, Justin",Southwestern,Alcorn,Sr,OF,,,514,0.279,0.331,0.388,5,0.109,14,22,21.4,6.61,-14.79,0.352,0.316,-8,54
"Barnes, Griffin",Western Athletic,Grand Canyon,Jr,C,,,278,0.242,0.284,0.302,1,0.06,4,7,19.42,5.04,-14.38,0.305,0.265,-16,17
"Barnett, Brad",Big 10,Maryland,Jr,INF,,,11,0.143,0.455,0.143,0,0,0,0,18.18,36.36,18.18,0.2,0.331,0,1
"Barnum, Brody",Pac 12,Washington St.,Fr,UT,,,10,0.444,0.5,0.667,0,0.222,0,0,20,10,-10,0.571,0.493,1,3
"Barnwell, Jacob",Big 10,Ohio State,Jr,C,2018,666,470,0.25,0.36,0.337,4,0.087,12,17,21.28,13.62,-7.66,0.327,0.322,-5,52
"Barr, Cole",Big 10,Indiana,Fr,INF,,,33,0.318,0.424,0.364,0,0.045,2,2,30.3,12.12,-18.18,0.5,0.369,1,5
"Barr, Jeremiah",Southwestern,Mississippi Val.,So,P,,,72,0.222,0.264,0.397,2,0.175,1,2,41.67,6.94,-34.73,0.375,0.288,-3,6
"Barrella, Richie",Metro Atlantic,Manhattan,Jr,INF,,,518,0.275,0.338,0.305,1,0.03,13,22,14.48,5.98,-8.5,0.324,0.293,-18,45
"Barrera, Isaac",West Coast,Gonzaga,Fr,OF,,,102,0.275,0.333,0.33,0,0.055,1,3,17.65,8.82,-8.83,0.333,0.294,-4,9
"Barret, Kyle",Big West,CSUN,Jr,INF,,,38,0.281,0.342,0.563,2,0.281,1,1,18.42,5.26,-13.16,0.292,0.381,1,6
"Barrett, Braedon",Sun Belt,La.-Monroe,Jr,INF,,,226,0.246,0.385,0.413,5,0.168,12,17,17.26,16.37,-0.89,0.287,0.357,4,32
"Barrick, Colby",Big West,Cal Poly,Sr,OF,,,246,0.299,0.398,0.355,0,0.056,4,9,20.73,9.76,-10.97,0.401,0.351,3,33
"Barrick, Josh",Big South,Liberty,Sr,INF,,,99,0.2,0.303,0.338,1,0.138,2,4,24.24,9.09,-15.15,0.268,0.294,-3,9
"Barron, Kevin",Big South,Campbell,Jr,INF,,,282,0.22,0.326,0.347,6,0.127,5,6,32.62,9.22,-23.4,0.326,0.304,-7,27
"Barry, Nick",American East,UMass Lowell,Sr,C,,,339,0.138,0.227,0.149,0,0.011,3,5,18.58,5.31,-13.27,0.176,0.193,-41,1
"Bart, Joey",ACC,Georgia Tech,Jr,C,2018,2,654,0.321,0.407,0.544,30,0.222,7,8,21.41,9.94,-11.47,0.378,0.405,39,118
"Bartlett, Charlie",AAC,Houston,Fr,C,,,5,0.333,0.6,0.667,0,0.333,0,0,40,40,0,1,0.525,1,1
"Bashlor, Chris",ASUN,Lipscomb,Fr,C,,,109,0.227,0.303,0.32,2,0.093,0,1,30.28,3.67,-26.61,0.323,0.282,-5,8
"Basler, Connor",OVC,Southeast Mo. St.,So,INF,,,427,0.231,0.319,0.279,0,0.048,18,23,19.91,9.37,-10.54,0.3,0.281,-19,33
"Bassett, Le",Southern,Mercer,Fr,INF,,,178,0.282,0.371,0.678,17,0.396,0,0,28.65,10.11,-18.54,0.301,0.433,15,36
"Basso, Chris",Patriot,Army,Fr,C,,,2,0,0,0,0,0,0,0,50,0,-50,0,0,-1,0
"Bate, Brady",West Coast,San Francisco,Sr,OF,,,440,0.251,0.343,0.414,11,0.162,19,30,28.86,7.27,-21.59,0.346,0.333,-1,53
"Bates, Andrew",Sun Belt,South Ala.,Fr,OF,,,83,0.145,0.289,0.145,0,0,1,3,24.1,18.07,-6.03,0.209,0.234,-7,3
"Bates, Parker",Conference USA,Louisiana Tech,So,OF,,,344,0.283,0.41,0.416,5,0.134,15,23,15.12,14.24,-0.88,0.326,0.369,10,52
"Bates, RJ",Pac 12,Southern Cal,Jr,OF,,,8,0.286,0.375,0.286,0,0,0,0,50,0,-50,0.667,0.31,0,1
"Batesole, Korby",Mountain West,Fresno St.,Sr,INF,2018,790,770,0.283,0.321,0.375,8,0.091,8,14,15.58,5.32,-10.26,0.333,0.313,-14,80
"Battaglia, Peter",Metro Atlantic,Niagara,So,1B,,,423,0.336,0.433,0.529,11,0.193,10,13,20.57,12.06,-8.51,0.409,0.41,27,78
"Batten, Brady",Southland,Houston Baptist,Jr,P,,,44,0.243,0.341,0.351,1,0.108,0,1,20.45,13.64,-6.81,0.286,0.308,-1,4
"Battle, Kyle",Conference USA,Old Dominion,So,OF,,,406,0.305,0.372,0.396,4,0.091,13,18,13.05,9.36,-3.69,0.341,0.338,1,51
"Baughan, Stephen",Mid-Eastern,Norfolk St.,So,1B,,,303,0.291,0.343,0.482,11,0.191,2,4,23.76,5.28,-18.48,0.355,0.353,5,42
"Baumann, Alex",Patriot,Bucknell,So,C,,,67,0.164,0.164,0.18,0,0.016,1,1,17.91,1.49,-16.42,0.192,0.151,-10,-2
"Baur, Trey",Ivy League,Cornell,Sr,INF,,,257,0.28,0.362,0.378,2,0.098,4,4,22.96,8.56,-14.4,0.37,0.33,-1,30
"Bautista, Brett",Mountain West,San Jose St.,Sr,OF,,,515,0.323,0.396,0.421,5,0.098,9,14,10.49,9.13,-1.36,0.354,0.36,11,74
"Bavly, Benjamin",Colonial,Northeastern,So,INF,,,4,0,0.25,0,0,0,0,0,25,25,0,0,0.173,-1,0
"Bazin, Max",Atlantic 10,Davidson,Jr,P,,,582,0.278,0.375,0.338,3,0.061,12,20,16.49,13.4,-3.09,0.337,0.327,-4,67
"Beaird, Matt",Sun Belt,Coastal Carolina,Sr,C,2018,1075,554,0.231,0.3,0.321,5,0.09,2,4,26.35,9.93,-16.42,0.326,0.289,-22,46
"Beam, David",Southern,ETSU,Fr,OF,,,139,0.283,0.396,0.389,2,0.106,2,2,17.27,13.67,-3.6,0.341,0.355,2,19
"Beam, Milo",Big 10,Purdue,So,OF,,,163,0.2,0.319,0.215,0,0.015,11,15,36.2,12.88,-23.32,0.366,0.267,-9,11
"Beam, Tony",Conference USA,UTSA,Sr,C,,,359,0.279,0.331,0.411,10,0.132,0,1,21.73,5.01,-16.72,0.329,0.321,-4,40
"Beaman, Logan",OVC,Eastern Ill.,Sr,OF,,,338,0.271,0.391,0.383,3,0.112,4,6,12.13,16.57,4.44,0.306,0.349,4,45
"Bean, Brendan",Ivy League,Penn,Fr,P,,,65,0.167,0.231,0.183,0,0.017,0,0,23.08,7.69,-15.39,0.222,0.194,-8,0
"Bear, Ezekiel",Southwestern,Prairie View,So,DH,,,181,0.234,0.287,0.348,2,0.114,0,0,17.13,7.18,-9.95,0.278,0.284,-8,14
"Beard, Trevor",Southland,A&M-Corpus Chris,Jr,C,,,3,0.333,0.333,0.667,0,0.333,0,0,0,0,0,0.333,0.414,0,1
"Beaulieu, Kyle",Atlantic 10,Rhode Island,So,C,,,55,0.103,0.345,0.103,0,0,1,2,29.09,23.64,-5.45,0.174,0.258,-4,3
"Beaver, Dallas",AAC,UCF,So,C,,,278,0.274,0.363,0.397,7,0.122,4,5,24.82,10.79,-14.03,0.354,0.337,0,34
"Bec, Christopher",American East,Maine,Sr,C,2018,146,441,0.33,0.401,0.504,9,0.174,31,42,9.75,10.88,1.13,0.349,0.39,20,74
"Becerra, David",Western Athletic,UTRGV,So,INF,,,16,0.267,0.25,0.267,0,0,0,0,37.5,0,-37.5,0.444,0.234,-1,1
"Bechina, Marty",Big 10,Michigan State,Jr,INF,,,680,0.258,0.347,0.392,15,0.134,22,29,17.06,9.71,-7.35,0.297,0.33,-3,80
"Becht, Joe",West Coast,Santa Clara,Sr,INF,,,398,0.25,0.352,0.342,4,0.092,21,31,21.36,11.56,-9.8,0.323,0.316,-6,42
"Beck, Brendan",Pac 12,Stanford,Fr,INF,,,7,0.286,0.286,0.286,0,0,0,0,14.29,0,-14.29,0.333,0.251,0,0
"Beck, Connor",Big 12,Texas Tech,Sr,OF,,,128,0.225,0.289,0.288,1,0.063,5,6,15.63,6.25,-9.38,0.264,0.265,-8,8
"Beck, Drew",Sun Belt,Appalachian St.,Jr,INF,,,220,0.193,0.309,0.278,2,0.086,1,1,19.09,8.64,-10.45,0.236,0.273,-12,15
"Becker, David",Horizon,Ill.-Chicago,Jr,INF,,,132,0.27,0.311,0.374,1,0.104,0,0,12.88,3.03,-9.85,0.303,0.304,-3,13
"Becker, Derek",Metro Atlantic,Iona,Fr,INF,,,101,0.221,0.297,0.233,0,0.012,1,1,26.73,10.89,-15.84,0.317,0.252,-7,5
"Becker, Luke",SEC,Kentucky,Sr,INF,2018,261,674,0.273,0.384,0.42,15,0.147,21,31,17.8,14.09,-3.71,0.318,0.357,13,95
"Beckett, Taylor",Ivy League,Princeton,Fr,UT,,,105,0.269,0.352,0.387,2,0.118,0,0,21.9,7.62,-14.28,0.338,0.328,-1,12
"Beckman, Trey",Horizon,Ill.-Chicago,Jr,OF,,,19,0.278,0.316,0.444,0,0.167,0,0,31.58,0,-31.58,0.417,0.326,0,2
"Bedford, Cole",SEC,Texas A&M,Jr,C,,,436,0.261,0.303,0.385,8,0.124,5,5,21.79,5.96,-15.83,0.323,0.303,-12,41
"Bedgood, David",AAC,Tulane,Fr,INF,,,141,0.242,0.305,0.367,2,0.125,2,2,23.4,6.38,-17.02,0.312,0.296,-5,13
"Bednar, Randy",Big 10,Maryland,Fr,OF,,,162,0.208,0.272,0.376,6,0.168,4,4,28.4,7.41,-20.99,0.258,0.281,-7,12
"Beeler, Brock",Southern,ETSU,So,OF,,,11,0.1,0.182,0.1,0,0,1,1,36.36,9.09,-27.27,0.167,0.143,-2,0
"Beeman, Raven",American East,UMBC,Jr,OF,,,371,0.28,0.375,0.398,7,0.118,13,17,24.53,12.67,-11.86,0.375,0.346,3,49
"Beer, Seth",ACC,Clemson,Jr,OF,2018,28,879,0.321,0.489,0.648,56,0.326,4,5,11.15,20.48,9.33,0.302,0.474,103,210
"Beesley, Bradlee",Big West,Cal Poly,So,OF,,,487,0.29,0.343,0.386,3,0.096,12,17,12.11,7.39,-4.72,0.325,0.322,-5,54
"Beetley, Hunter",OVC,Eastern Ill.,Sr,1B,,,176,0.293,0.392,0.49,7,0.197,0,2,27.27,13.07,-14.2,0.383,0.381,7,28
"Beilsmith, Troy",Missouri Valley,Evansville,So,INF,,,311,0.328,0.441,0.496,7,0.168,11,15,18.01,10.93,-7.08,0.399,0.412,20,58
"Belanger, Luke",Big South,Radford,Fr,INF,,,45,0.2,0.333,0.229,0,0.029,1,1,20,17.78,-2.22,0.269,0.28,-2,3
"Belk, Brandt",West Coast,Pepperdine,Fr,INF,,,214,0.305,0.346,0.406,1,0.102,5,6,13.08,4.67,-8.41,0.349,0.329,-1,25
"Bell, Brady",Southland,Nicholls St.,Jr,INF,,,219,0.33,0.37,0.45,2,0.12,2,4,15.07,5.02,-10.05,0.386,0.357,4,31
"Bell, Brandon",Sun Belt,Georgia St.,Jr,INF,,,158,0.333,0.43,0.5,5,0.167,0,0,24.05,13.92,-10.13,0.429,0.402,9,28
"Bell, Chad",Sun Belt,La.-Monroe,Jr,INF,,,464,0.287,0.362,0.451,11,0.164,7,12,23.71,8.84,-14.87,0.367,0.354,7,64
"Bell, Evan",AAC,Memphis,Fr,OF,,,77,0.167,0.273,0.288,2,0.121,0,0,19.48,7.79,-11.69,0.184,0.259,-5,4
"Bell, Johnpaul",Patriot,Bucknell,So,OF,,,317,0.262,0.334,0.394,6,0.131,6,8,22.4,7.89,-14.51,0.327,0.318,-5,34
"Bell, Keenan",SEC,Florida,So,INF,,,271,0.246,0.31,0.403,8,0.157,4,7,23.99,7.38,-16.61,0.303,0.31,-6,27
"Bell, Tommy",Conference USA,Old Dominion,Fr,INF,,,154,0.235,0.305,0.279,1,0.044,3,4,16.88,7.14,-9.74,0.282,0.268,-9,10
"Bellamy, David",Western Athletic,New Mexico St.,Sr,OF,,,120,0.283,0.333,0.368,0,0.085,4,4,15.83,6.67,-9.16,0.341,0.312,-2,12
"Belle, Dillon",Southland,Nicholls St.,So,C,,,90,0.324,0.422,0.514,4,0.189,0,0,22.22,11.11,-11.11,0.385,0.402,5,16
"Belliveau, Cam",American East,Hartford,Sr,INF,,,128,0.182,0.258,0.218,0,0.036,6,8,9.38,7.81,-1.57,0.202,0.226,-12,4
"Beltran, Michael",Western Athletic,Utah Valley,Jr,INF,,,116,0.278,0.379,0.371,2,0.093,3,6,19.83,12.07,-7.76,0.347,0.341,1,15
"Bender, Colton",Metro Atlantic,Quinnipiac,Fr,C,,,113,0.299,0.345,0.33,1,0.031,0,3,10.62,5.31,-5.31,0.322,0.306,-3,11
"Bender, Jake",Metro Atlantic,Rider,Sr,INF,,,684,0.248,0.323,0.33,5,0.082,28,35,11.84,8.77,-3.07,0.274,0.292,-25,59
"Bender, Logan",Big South,Campbell,Fr,P,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Bendo, Liam",Atlantic 10,Saint Josephs,Fr,INF,,,81,0.188,0.309,0.203,0,0.014,0,0,17.28,13.58,-3.7,0.236,0.248,-6,4
"Benefield, Blake",Conference USA,Middle Tenn,Jr,OF,,,662,0.275,0.325,0.45,21,0.175,2,3,29.61,4.23,-25.38,0.369,0.333,-1,80
"Benevidez, Ryan",Sun Belt,Little Rock,Jr,OF,,,152,0.293,0.401,0.512,5,0.22,3,6,23.68,11.18,-12.5,0.378,0.4,8,27
"Bengston, Chandler",Ivy League,Columbia,Jr,1B,,,426,0.262,0.362,0.486,20,0.224,3,3,31.22,12.21,-19.01,0.352,0.364,10,62
"Benjamin, Evian",Sun Belt,La.-Monroe,Fr,OF,,,38,0.2,0.316,0.233,0,0.033,2,3,21.05,10.53,-10.52,0.273,0.273,-2,3
"Bennett, Andy",Big East,Butler,Fr,INF,,,85,0.206,0.388,0.222,0,0.016,0,1,17.65,22.35,4.7,0.265,0.305,-2,8
"Bennett, Jaret",Big South,Charleston So.,So,P,,,14,0.083,0.214,0.083,0,0,0,0,7.14,14.29,7.15,0.091,0.161,-2,0
"Bennett, Jonathan",American East,Maine,Sr,C,,,453,0.258,0.355,0.326,4,0.067,8,9,20.75,11.7,-9.05,0.328,0.309,-10,45
"Bennett, Stephen",Metro Atlantic,Canisius,So,INF,,,213,0.253,0.338,0.354,1,0.101,3,7,25.35,8.45,-16.9,0.346,0.31,-4,21
"Benson, Michael",Pac 12,Arizona,So,C,,,14,0.083,0.214,0.167,0,0.083,0,0,42.86,14.29,-28.57,0.167,0.187,-2,0
"Benyo, Kyle",Horizon,Youngstown St.,Jr,OF,,,291,0.214,0.261,0.38,9,0.165,2,6,32.3,4.81,-27.49,0.284,0.274,-15,21
"Berezo, Daane",Atlantic 10,VCU,Sr,INF,,,768,0.272,0.375,0.305,0,0.033,15,25,10.81,11.98,1.17,0.311,0.323,-8,86
"Bergeron, Kyle",Southland,Incarnate Word,So,INF,,,475,0.29,0.368,0.423,9,0.134,8,13,16.21,7.79,-8.42,0.333,0.348,5,63
"Bergh, Colin",Big East,Villanova,So,C,,,4,0,0,0,0,0,0,0,25,0,-25,0,0,-1,-1
"Bergmann, Kenny",AAC,UConn,So,C,,,35,0.161,0.257,0.161,0,0,0,0,31.43,11.43,-20,0.25,0.204,-4,0
"Berkey, Evan",Western Athletic,CSU Bakersfield,Fr,SS,,,210,0.272,0.352,0.339,0,0.067,6,8,11.9,9.05,-2.85,0.312,0.313,-4,22
"Berler, Matt",SEC,Missouri,Sr,INF,,,267,0.232,0.341,0.348,3,0.116,8,9,22.85,9.74,-13.11,0.302,0.311,-5,27
"Bernardo, Griffin",AAC,UCF,Fr,INF,,,88,0.269,0.42,0.463,3,0.194,2,3,31.82,17.05,-14.77,0.405,0.39,4,15
"Bernauer, Alex",Big East,Georgetown,Sr,1B,,,383,0.275,0.366,0.42,5,0.145,5,5,15.93,10.44,-5.49,0.321,0.343,3,49
"Berne, Mason",Colonial,UNCW,Sr,INF,2018,982,513,0.306,0.39,0.498,20,0.191,2,4,20.66,10.53,-10.13,0.359,0.382,20,83
"Bernick, Nick",Metro Atlantic,Niagara,Sr,INF,,,239,0.187,0.31,0.223,0,0.036,4,8,26.78,8.37,-18.41,0.277,0.263,-15,15
"Bernstein, Jake",Big East,Georgetown,Sr,INF,,,705,0.286,0.367,0.348,5,0.062,21,32,14.04,10.64,-3.4,0.335,0.327,-5,81
"Berra, Michael",OVC,Southeast Mo. St.,So,OF,,,41,0.152,0.293,0.273,1,0.121,0,1,26.83,12.2,-14.63,0.182,0.263,-2,3
"Berry, Chris",ASUN,North Florida,Jr,OF,,,619,0.281,0.384,0.362,5,0.081,9,16,10.18,14.05,3.87,0.309,0.339,2,78
"Berry, Jake",Western Athletic,Utah Valley,So,OF,,,359,0.219,0.306,0.27,3,0.051,3,4,21.45,9.47,-11.98,0.275,0.265,-21,23
"Berryhill, Mitchell",Big West,Cal St. Fullerton,Jr,OF,,,258,0.295,0.353,0.362,0,0.068,10,12,13.18,8.91,-4.27,0.353,0.335,0,31
"Berst, Matt",Big 10,Iowa,Fr,C,,,10,0.222,0.2,0.222,0,0,0,0,50,0,-50,0.5,0.195,-1,0
"Bertelson, Sam",Big 12,Texas,Fr,INF,,,16,0,0.188,0,0,0,0,0,50,18.75,-31.25,0,0.13,-3,-1
"Bertiaume, Phil",Sun Belt,UT Arlington,Sr,OF,,,186,0.232,0.344,0.318,2,0.086,4,4,20.43,10.75,-9.68,0.295,0.308,-4,18
"Bertochi, Matt",Northeast,Central Conn. St.,Fr,INF,,,17,0.2,0.235,0.2,0,0,2,2,35.29,0,-35.29,0.333,0.21,-2,0
"Bertrand, Easton",Big 10,Minnesota,Fr,OF,,,3,0,0,0,0,0,0,0,66.67,0,-66.67,0,0,-1,0
"Bess, Cuba",Western Athletic,Grand Canyon,So,C,,,103,0.247,0.291,0.309,1,0.062,1,1,18.45,4.85,-13.6,0.299,0.267,-6,7
