Player,Conference,School,Yr,Pos,Draft,Pick,PA,AVG,OBP,SLG,HR,ISO,SB,SBA,K%,BB%,BB%-K%,BABIP,wOBA,wRAA,wRC
"Putzig, Trevor",OVC,Tennessee Tech,Sr,INF,2018,505,81,0.23,0.407,0.508,5,0.278,1,1,12.35,22.22,9.87,0.191,0.393,4,14
"Qsar, Jordan",West Coast,Pepperdine,Jr,OF,2018,750,66,0.155,0.227,0.276,1,0.121,0,1,33.33,9.09,-24.24,0.216,0.221,-6,2
"Quartel, Matt",Horizon,Milwaukee,Jr,C,,,39,0.206,0.27,0.206,0,0,2,2,33.33,2.56,-30.77,0.333,0.224,-4,1
"Quezada, Andrew",Big West,Cal St. Fullerton,Jr,P,2018,216,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Quiggle, Kona",Western Athletic,Grand Canyon,So,OF,,,18,0.118,0.167,0.235,0,0.117,1,1,55.56,5.56,-50,0.286,0.174,-2,0
"Quinn, Parker",Colonial,Hofstra,Jr,INF,,,28,0.375,0.444,0.5,0,0.125,0,0,17.86,10.71,-7.15,0.474,0.41,2,5
"Quinn, Tim",Atlantic 10,George Mason,Jr,1B,,,14,0.231,0.286,0.308,0,0.077,0,0,64.29,7.14,-57.15,0.75,0.264,-1,1
"Quinones, Isaac",ACC,Miami (FL),Fr,C,,,51,0.37,0.431,0.457,1,0.087,0,1,25.49,5.88,-19.61,0.5,0.391,2,9
"Quintana, Nick",Pac 12,Arizona,So,INF,2019,,96,0.333,0.417,0.568,5,0.235,0,0,9.38,13.54,4.16,0.319,0.415,6,18
"Quintero, Jared",Metro Atlantic,Saint Peters,Jr,P,,,31,0.269,0.387,0.385,0,0.116,0,0,25.81,12.9,-12.91,0.389,0.346,0,4
"Raby, Jacob",Mid-Eastern,N.C. Central,So,OF,,,32,0.261,0.452,0.304,0,0.043,0,0,28.13,15.63,-12.5,0.429,0.363,1,5
"Radcliff, Baron",ACC,Georgia Tech,Fr,OF,,,20,0.056,0.15,0.056,0,0,0,0,70,10,-60,0.25,0.113,-4,-1
"Radvany, JP",Big East,Villanova,Jr,DH,,,43,0.237,0.326,0.474,2,0.237,0,0,34.88,9.3,-25.58,0.333,0.343,0,6
"Radziewicz, Kevin",Metro Atlantic,Fairfield,Sr,C,,,50,0.293,0.408,0.293,0,0,1,1,16,10,-6,0.364,0.33,0,6
"Ragan, Marcus",Sun Belt,Little Rock,Jr,OF,,,78,0.303,0.403,0.318,0,0.015,8,10,19.23,10.26,-8.97,0.392,0.333,0,9
"Ragsdale, Carson",AAC,USF,So,1B,,,9,0.333,0.333,0.778,1,0.445,1,1,66.67,0,-66.67,1,0.459,1,2
"Raguse, T.J.",Big 12,Baylor,Jr,OF,,,10,0.333,0.4,0.444,0,0.111,0,0,20,10,-10,0.429,0.369,0,2
"Raiburn, Evan",Northeast,Fairleigh Dickinson,Fr,P,,,2,0,0,0,0,0,0,0,50,0,-50,0,0,-1,0
"Raiff, Pat",ASUN,USC Upstate,Sr,OF,,,65,0.222,0.317,0.278,0,0.056,1,1,26.15,9.23,-16.92,0.316,0.273,-3,5
"Raine, Rashard",Southwestern,Southern U.,Jr,OF,,,12,0.182,0.25,0.273,0,0.091,0,0,25,8.33,-16.67,0.25,0.234,-1,0
"Raines, Alex",Big South,Winthrop,So,C,,,22,0.35,0.35,0.45,0,0.1,0,0,4.55,0,-4.55,0.368,0.344,0,3
"Ralat, Antonio",Conference USA,UAB,Jr,INF,,,44,0.125,0.182,0.125,0,0,0,1,13.64,6.82,-6.82,0.143,0.147,-7,-2
"Raleigh, Cal",ACC,Florida St,Jr,C,2018,90,111,0.355,0.441,0.688,6,0.333,0,1,16.22,14.41,-1.81,0.38,0.464,12,26
"Ramey, Jordan",AAC,Cincinnati,So,OF,,,14,0.083,0.077,0.083,0,0,1,1,50,0,-50,0.167,0.068,-3,-1
"Ramirez, Ben",Pac 12,Southern Cal,Fr,INF,,,33,0.226,0.25,0.258,0,0.032,0,0,21.21,0,-21.21,0.292,0.226,-3,1
"Ramirez, Eric",Big West,Hawaii,Sr,1B,,,44,0.179,0.455,0.214,0,0.035,0,0,20.45,34.09,13.64,0.25,0.344,0,6
"Ramirez, Rafael",Southwestern,Grambling,Jr,INF,,,31,0.423,0.484,0.962,4,0.539,2,2,25.81,3.23,-22.58,0.467,0.574,6,10
"Ramiz, Ryan",Big East,Seton Hall,Sr,OF,2018,688,68,0.4,0.493,0.545,0,0.145,1,2,11.76,14.71,2.95,0.458,0.445,6,15
"Ramos, A.",Metro Atlantic,Saint Peters,So,P,,,28,0.208,0.269,0.208,0,0,0,0,21.43,7.14,-14.29,0.278,0.222,-3,1
"Ramos, Marco",Sun Belt,Louisiana,Sr,OF,,,2,0,0,0,0,0,1,1,0,0,0,0,0,-1,0
"Ramos, Nico",Metro Atlantic,Siena,So,C,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Ramsower, Ryan",Pac 12,Washington St.,Sr,INF,,,29,0.458,0.552,0.5,0,0.042,0,0,20.69,17.24,-3.45,0.611,0.465,3,7
"Rapoport, Blake",Patriot,Lehigh,So,INF,,,16,0.167,0.375,0.25,0,0.083,0,0,18.75,18.75,0,0.222,0.307,0,2
"Rapp, Adam",OVC,Morehead St.,Jr,INF,,,27,0.154,0.185,0.423,2,0.269,0,0,33.33,3.7,-29.63,0.133,0.253,-2,1
"Rappoport, Hayden",Ivy League,Dartmouth,Sr,OF,,,12,0.1,0.25,0.1,0,0,0,0,33.33,8.33,-25,0.167,0.191,-1,0
"Raquet, Brandon",Colonial,William & Mary,So,OF,,,37,0.25,0.314,0.406,1,0.156,0,0,51.35,5.41,-45.94,0.583,0.314,-1,4
"Rasmussen, Luke",Big West,Long Beach St.,Sr,DH,,,11,0,0.091,0,0,0,2,2,45.45,9.09,-36.36,0,0.063,-3,-1
"Rasso, Brett",West Coast,Saint Marys (CA),Sr,OF,,,55,0.209,0.32,0.256,0,0.047,1,2,12.73,9.09,-3.64,0.25,0.271,-3,4
"Rattai, Nolan",Horizon,Northern Ky.,Jr,INF,,,21,0.3,0.3,0.3,0,0,1,1,28.57,0,-28.57,0.429,0.263,-1,1
"Rave, John",Missouri Valley,Illinois St.,So,OF,,,78,0.343,0.385,0.557,2,0.214,0,0,15.38,7.69,-7.69,0.379,0.394,4,13
"Rawlings, Keifer",Patriot,Bucknell,Sr,INF,,,44,0.128,0.209,0.154,0,0.026,3,3,31.82,9.09,-22.73,0.2,0.175,-6,-1
"Rawlinson, Eli",Missouri Valley,Bradley,Fr,OF,,,36,0.25,0.371,0.393,1,0.143,0,0,27.78,16.67,-11.11,0.333,0.337,0,4
"Ray, Blaine",Big 12,Kansas,Fr,OF,,,17,0.077,0.235,0.077,0,0,0,0,41.18,11.76,-29.42,0.143,0.175,-2,0
"Ray, Cullen",Sun Belt,Arkansas St.,So,C,,,40,0.2,0.3,0.314,1,0.114,0,0,30,10,-20,0.273,0.278,-2,3
"Ray, Harrison",SEC,Vanderbilt,So,INF,,,32,0.267,0.281,0.533,1,0.266,2,2,18.75,3.13,-15.62,0.292,0.331,0,4
"Ray, Michael",Southern,The Citadel,Fr,UT,,,10,0.222,0.222,0.222,0,0,0,0,10,0,-10,0.25,0.195,-1,0
"Ray, Will",Conference USA,Marshall,Sr,INF,,,48,0.262,0.312,0.357,0,0.095,0,1,25,6.25,-18.75,0.344,0.289,-2,4
"Rea, Justin",Mid-Eastern,Coppin St.,So,OF,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Ready, Nic",Mountain West,Air Force,Jr,INF,,,56,0.353,0.393,0.725,5,0.372,2,2,26.79,7.14,-19.65,0.406,0.459,6,13
"Reckart, Drew",Atlantic 10,Dayton,Fr,INF,,,3,0,0,0,0,0,0,0,66.67,0,-66.67,0,0,-1,0
"Redden, Tucker",AAC,Houston,Jr,C,,,17,0.286,0.312,0.286,0,0,0,0,5.88,5.88,0,0.286,0.263,-1,1
"Redmond, Chandler",Big South,Gardner-Webb,Jr,INF,,,51,0.15,0.306,0.325,2,0.175,1,1,33.33,15.69,-17.64,0.19,0.289,-2,4
"Reeder, Nate",Missouri Valley,Evansville,Jr,OF,,,12,0.222,0.3,0.222,0,0,1,1,16.67,8.33,-8.34,0.286,0.245,-1,1
"Reemsnyder, Jimbo",Conference USA,Old Dominion,Jr,C,,,23,0.286,0.318,0.381,0,0.095,0,0,17.39,4.35,-13.04,0.353,0.304,-1,2
"Reese, Blake",SEC,Florida,Jr,OF,,,83,0.25,0.361,0.471,2,0.221,2,5,14.46,10.84,-3.62,0.268,0.356,1,12
"Reese, Kaycee",Mid-Eastern,Florida A&M,Jr,INF,,,28,0.348,0.444,0.391,0,0.043,0,0,10.71,14.29,3.58,0.4,0.376,1,4
"Reeser, Nick",Atlantic 10,Saint Louis,Sr,INF,,,62,0.308,0.387,0.423,0,0.115,0,3,11.29,12.9,1.61,0.34,0.35,1,8
"Regan, Connor",Horizon,Wright St.,So,C,,,5,0.25,0.4,0.5,0,0.25,0,0,60,20,-40,1,0.387,0,1
"Regine, Rob",Patriot,Army,Fr,INF,,,14,0.3,0.462,0.3,0,0,0,1,14.29,21.43,7.14,0.375,0.362,0,2
"Reginelli, Ty",Southern,Wofford,Jr,INF,,,4,0,0,0,0,0,0,0,75,0,-75,0,0,-1,-1
"Reich, Andrew",Colonial,Delaware,So,OF,,,4,0,0.25,0,0,0,0,0,0,25,25,0,0.173,-1,0
"Reid, Chris",SEC,LSU,Jr,INF,,,20,0.25,0.526,0.25,0,0,0,0,15,35,20,0.333,0.393,1,3
"Reilly, Derek",Southland,Houston Baptist,Jr,INF,,,27,0.3,0.417,0.4,0,0.1,0,0,11.11,11.11,0,0.353,0.366,1,4
"Reisinger, Jack",Western Athletic,Seattle U,Sr,C,,,35,0.156,0.2,0.188,0,0.032,0,0,14.29,5.71,-8.58,0.179,0.175,-5,0
"Reitano, Matt",Big West,UC Irvine,Jr,C,,,35,0.3,0.312,0.467,1,0.167,0,0,14.29,2.86,-11.43,0.32,0.327,0,4
"Rellihan, Adam",Summit League,Omaha,Fr,OF,,,11,0.125,0.3,0.125,0,0,0,0,18.18,18.18,0,0.167,0.226,-1,0
"Remy, Max",OVC,Austin Peay,So,INF,,,12,0,0.25,0,0,0,0,0,16.67,25,8.33,0,0.173,-2,0
"Renning, David",Sun Belt,UT Arlington,Fr,OF,,,26,0.227,0.308,0.455,1,0.228,0,0,34.62,11.54,-23.08,0.308,0.32,0,3
"Rensel, John",Mid American,Eastern Mich.,Jr,INF,,,38,0.314,0.351,0.343,0,0.029,0,1,28.95,5.26,-23.69,0.458,0.308,-1,4
"Repinski, Zac",Big 10,Nebraska,Sr,OF,,,62,0.232,0.279,0.339,1,0.107,0,0,24.19,4.84,-19.35,0.293,0.269,-3,4
"Resk, Dylan",American East,Stony Brook,Jr,INF,,,49,0.279,0.347,0.372,0,0.093,0,1,12.24,4.08,-8.16,0.316,0.316,-1,5
"Revels, Andrew",Northeast,Mt. St. Marys,Fr,UT,,,2,0,0,0,0,0,0,0,100,0,-100,NA,0,-1,0
"Revilla, Steven",Conference USA,Fla. Atlantic,Fr,OF,,,2,0,0,0,0,0,0,0,50,0,-50,0,0,-1,0
"Reyes, Austin",West Coast,Santa Clara,Jr,INF,,,54,0.275,0.442,0.35,0,0.075,1,4,12.96,18.52,5.56,0.333,0.367,1,8
"Reyes, Christian",Sun Belt,Little Rock,Jr,INF,,,29,0.316,0.5,0.421,0,0.105,2,2,13.79,17.24,3.45,0.375,0.415,2,5
"Reyes, Danny",ACC,Miami (FL),Jr,OF,,,23,0.35,0.348,0.6,1,0.25,0,0,34.78,4.35,-30.43,0.462,0.378,1,4
"Reyes, Ripken",Pac 12,California,Jr,INF,,,32,0.308,0.438,0.385,0,0.077,1,1,9.38,12.5,3.12,0.348,0.373,1,5
"Reyes, Wesley",Southwestern,Jackson St.,So,INF,,,24,0.263,0.333,0.421,0,0.158,1,1,4.17,12.5,8.33,0.25,0.315,0,3
"Reynolds, Alex",ASUN,North Florida,Jr,UT,,,34,0.258,0.324,0.258,0,0,0,0,11.76,8.82,-2.94,0.296,0.268,-2,2
"Reynolds, Austin",OVC,Belmont,Sr,C,,,61,0.304,0.344,0.446,1,0.142,1,1,22.95,3.28,-19.67,0.381,0.339,0,8
"Reynolds, Dylan",Metro Atlantic,Fairfield,So,OF,,,14,0.154,0.214,0.385,1,0.231,0,0,14.29,7.14,-7.15,0.1,0.256,-1,1
"Reynolds, Luke",Conference USA,Southern Miss,Jr,INF,2018,308,130,0.358,0.531,0.653,7,0.295,2,2,23.08,21.54,-1.54,0.466,0.498,18,34
"Reynolds, Ryan",Big 12,Texas,So,P,,,79,0.271,0.354,0.457,2,0.186,0,1,22.78,6.33,-16.45,0.34,0.352,1,11
"Rhame, Kale",Big South,Charleston So.,Fr,OF,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rheams, Zach",Big 12,Texas Tech,Sr,INF,2018,800,64,0.212,0.359,0.596,6,0.384,0,0,37.5,14.06,-23.44,0.227,0.4,4,11
"Rhinesmith, Jacob",Conference USA,Western Ky.,Jr,OF,2018,551,82,0.397,0.451,0.706,5,0.309,7,8,8.54,10.98,2.44,0.367,0.469,9,19
"Ricca, Caleb",Southland,Northwestern St.,So,INF,,,61,0.236,0.311,0.255,0,0.019,5,5,11.48,4.92,-6.56,0.271,0.263,-4,4
"Ricciardi, Dante",Northeast,Bryant,Jr,INF,,,13,0.25,0.538,0.25,0,0,0,0,0,38.46,38.46,0.25,0.401,1,2
"Rice, Ethan",Southern,ETSU,Sr,INF,,,6,0,0,0,0,0,0,0,66.67,0,-66.67,0,0,-2,-1
"Rice, Keaton",Missouri Valley,Bradley,Fr,C,,,46,0.25,0.378,0.25,0,0,0,0,30.43,17.39,-13.04,0.391,0.298,-1,4
"Richard, Kelsey",Southland,Northwestern St.,Sr,C,,,49,0.171,0.292,0.293,1,0.122,0,0,40.82,6.12,-34.7,0.3,0.27,-3,3
"Richards, Jabari",Southern,Furman,Jr,OF,,,41,0.27,0.325,0.378,1,0.108,3,4,34.15,7.32,-26.83,0.409,0.309,-1,4
"Richards, Jairus",Big West,Cal St. Fullerton,Jr,OF,,,26,0.167,0.231,0.208,0,0.041,1,2,26.92,7.69,-19.23,0.235,0.202,-3,0
"Richardson, Cayman",ACC,Virginia,So,INF,,,51,0.333,0.429,0.405,0,0.072,1,1,11.76,7.84,-3.92,0.389,0.374,2,8
"Richardson, Matt",Pac 12,Utah,Fr,INF,,,53,0.37,0.408,0.435,0,0.065,1,1,9.43,3.77,-5.66,0.415,0.37,2,8
"Richardson, TJ",Big South,Presbyterian,Sr,C,,,26,0.364,0.462,0.409,0,0.045,0,0,7.69,15.38,7.69,0.4,0.39,1,4
"Richmond, Jake",Horizon,Northern Ky.,Sr,INF,,,39,0.333,0.487,0.667,3,0.334,0,1,25.64,23.08,-2.56,0.412,0.481,5,10
"Richter, Tommy",Colonial,Col. of Charleston,Sr,INF,,,54,0.271,0.314,0.354,0,0.083,2,3,16.67,3.7,-12.97,0.333,0.293,-2,5
"Ricotta, John",Mid American,Ball St.,Jr,1B,,,54,0.217,0.302,0.435,3,0.218,0,0,25.93,9.26,-16.67,0.233,0.316,-1,6
"Ricupito, Michael",West Coast,Pacific,Jr,INF,,,15,0.143,0.2,0.143,0,0,0,0,13.33,0,-13.33,0.167,0.165,-2,0
"Riddick, Dwight",Mid-Eastern,Norfolk St.,So,INF,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Riddick, Micah",Atlantic 10,St. Bonaventure,Sr,OF,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rider, Zach",Southland,McNeese,Jr,P,,,8,0.143,0.25,0.143,0,0,0,0,12.5,12.5,0,0.167,0.196,-1,0
"Ridley, Colin",American East,Maine,Jr,OF,,,31,0.107,0.194,0.143,0,0.036,0,0,45.16,6.45,-38.71,0.214,0.165,-4,-1
"Riedel, Jeff",Mid American,Ball St.,Sr,OF,,,72,0.284,0.333,0.537,3,0.253,4,4,15.28,2.78,-12.5,0.302,0.368,2,11
"Riesner, Mikey",Colonial,Hofstra,Sr,INF,,,48,0.283,0.298,0.348,0,0.065,2,2,22.92,2.08,-20.84,0.371,0.281,-2,4
"Rieves, Wendell",Southwestern,Mississippi Val.,Jr,INF,,,29,0.148,0.207,0.259,1,0.111,1,1,31.03,6.9,-24.13,0.176,0.208,-3,0
"Rigby, Paxton",ACC,Georgia Tech,So,INF,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Riggins, Austin",Big 10,Penn State,Jr,OF,,,1,1,1,3,0,2,0,0,0,0,0,1,1.569,1,1
"Righter, Randy",Mid American,Bowling Green,Sr,INF,,,58,0.259,0.293,0.333,0,0.074,0,0,12.07,5.17,-6.9,0.292,0.273,-3,4
"Riley, Brandon",ACC,North Carolina,Jr,OF,2018,423,117,0.194,0.274,0.282,2,0.088,2,3,20.51,10.26,-10.25,0.228,0.25,-8,6
"Riley, Kevin",Big West,CSUN,Sr,INF,,,42,0.375,0.381,0.75,3,0.375,1,1,23.81,2.38,-21.43,0.429,0.463,5,10
"Rinaldi, Chris",Patriot,Holy Cross,So,INF,,,48,0.333,0.34,0.467,0,0.134,1,1,18.75,2.08,-16.67,0.405,0.341,0,6
"Rios Jimenez, Wallace",Southwestern,Alcorn,Sr,INF,,,27,0.19,0.37,0.238,0,0.048,1,1,25.93,14.81,-11.12,0.286,0.299,-1,2
"Rios, Gustavo",Southwestern,Alabama St.,Sr,1B,,,24,0.333,0.333,0.619,1,0.286,0,0,20.83,4.17,-16.66,0.353,0.378,1,4
"Rios, Kekai",Big West,Hawaii,Jr,C,2018,845,41,0.167,0.25,0.278,1,0.111,0,0,12.2,9.76,-2.44,0.167,0.238,-3,2
"Ritchie, Nolan",Southland,Abilene Christian,Jr,INF,,,7,0.167,0.286,0.167,0,0,0,0,0,14.29,14.29,0.167,0.224,-1,0
"Ritter, Luke",Missouri Valley,Wichita St.,Jr,INF,2018,1114,86,0.361,0.453,0.458,1,0.097,2,2,13.95,11.63,-2.32,0.417,0.401,5,15
"Rivas, Alfonso",Pac 12,Arizona,Jr,1B,2018,113,108,0.36,0.463,0.551,3,0.191,1,1,8.33,12.04,3.71,0.372,0.435,9,22
"Rivas, Steven",Big West,Long Beach St.,Fr,OF,,,4,0,0.25,0,0,0,0,0,25,25,0,0,0.173,-1,0
"Rivera, Eric",Conference USA,Fla. Atlantic,So,OF,,,62,0.216,0.328,0.373,2,0.157,3,3,11.29,11.29,0,0.209,0.31,-1,6
"Rivera, Gabe",ACC,Miami (FL),Fr,OF,,,17,0.067,0.118,0.267,1,0.2,0,0,35.29,5.88,-29.41,0,0.159,-3,0
"Rivera, Josue",Mid-Eastern,Bethune-Cookman,Fr,OF,,,6,0,0.167,0,0,0,0,0,50,16.67,-33.33,0,0.115,-1,0
"Rivera, M",Mid-Eastern,Delaware St.,Fr,3B,,,22,0.211,0.318,0.263,0,0.052,0,0,27.27,9.09,-18.18,0.308,0.272,-1,2
"Rivera, Milton",Mid-Eastern,N.C. A&T,Sr,INF,,,32,0.259,0.323,0.333,0,0.074,2,3,21.88,6.25,-15.63,0.333,0.288,-1,3
"Rivera, Santino",Big West,Long Beach St.,Fr,INF,,,55,0.116,0.283,0.116,0,0,0,1,16.36,12.73,-3.63,0.147,0.215,-6,1
"Rivera, Steven",Southland,A&M-Corpus Chris,Fr,SS,,,12,0.083,0.083,0.083,0,0,0,0,41.67,0,-41.67,0.143,0.073,-3,-1
"Rivera, Yan Carlo",Atlantic 10,La Salle,Sr,INF,,,18,0.385,0.467,0.462,0,0.077,0,1,22.22,11.11,-11.11,0.556,0.409,1,3
"Rivers, Kieton",Sun Belt,Coastal Carolina,Jr,OF,,,78,0.338,0.389,0.462,0,0.124,1,5,20.51,5.13,-15.38,0.44,0.367,2,12
"Rivoli, Brendan",ACC,Virginia,Fr,C,,,13,0.308,0.308,0.308,0,0,0,0,7.69,0,-7.69,0.333,0.27,-1,1
"Rizer, Johnny",Big 12,TCU,Jr,OF,,,33,0.2,0.273,0.433,2,0.233,0,0,36.36,9.09,-27.27,0.25,0.302,-1,3
"Rizk, Ryan",Big South,Charleston So.,Fr,INF,,,23,0.211,0.286,0.474,1,0.263,1,1,8.7,8.7,0,0.188,0.322,0,3
"Roark, Nick",Summit League,Oral Roberts,Sr,INF,,,78,0.292,0.395,0.415,0,0.123,1,1,14.1,11.54,-2.56,0.352,0.358,2,11
"Robb, Ryan",Mountain West,Air Force,Sr,INF,,,56,0.36,0.429,0.44,0,0.08,4,6,17.86,7.14,-10.72,0.45,0.383,2,9
"Robbins, C.",Metro Atlantic,Saint Peters,Fr,SS,,,30,0.154,0.267,0.154,0,0,2,2,23.33,10,-13.33,0.211,0.21,-3,0
"Robbins, Dakota",Conference USA,Marshall,Sr,C,,,25,0.25,0.4,0.4,0,0.15,0,1,32,12,-20,0.417,0.358,0,4
"Robbins, Grant",Mountain West,UNLV,So,OF,,,58,0.357,0.362,0.518,2,0.161,0,0,8.62,1.72,-6.9,0.36,0.373,2,9
"Roberts, Chad",Horizon,Northern Ky.,Sr,INF,,,51,0.227,0.333,0.432,2,0.205,0,0,15.69,11.76,-3.93,0.235,0.334,0,6
"Roberts, Cody",ACC,North Carolina,Jr,C,2018,325,93,0.284,0.389,0.405,2,0.121,3,5,24.73,10.75,-13.98,0.373,0.351,1,13
"Roberts, Houston",Big West,UC Davis,Jr,C,,,7,0.25,0.571,0.25,0,0,0,0,28.57,42.86,14.29,0.5,0.422,1,1
"Roberts, Jack",Colonial,Elon,Fr,INF,,,2,1,1,1,0,0,0,0,0,0,0,1,0.799,1,1
"Roberts, Nick",Pac 12,Washington,So,INF,,,15,0.143,0.2,0.214,0,0.071,0,0,46.67,6.67,-40,0.286,0.187,-2,0
"Robertson, Chandler",AAC,UCF,Jr,OF,,,10,0.25,0.4,0.25,0,0,0,0,30,20,-10,0.4,0.314,0,1
"Robertson, Dylan",West Coast,Saint Marys (CA),Jr,INF,,,27,0.24,0.269,0.28,0,0.04,0,0,25.93,3.7,-22.23,0.333,0.243,-2,1
"Robertson, Payton",Southland,Lamar,So,INF,,,9,0.111,0.111,0.111,0,0,0,0,22.22,0,-22.22,0.143,0.098,-2,-1
"Robertson, Tyler",Conference USA,Western Ky.,Sr,INF,,,63,0.14,0.29,0.24,1,0.1,1,1,12.7,14.29,1.59,0.143,0.253,-4,3
"Robertson, Will",Big East,Creighton,So,OF,2019,,71,0.41,0.493,0.754,4,0.344,0,0,11.27,5.63,-5.64,0.429,0.519,11,20
"Robinette, Lane",Ivy League,Columbia,Sr,C,,,27,0.174,0.296,0.217,0,0.043,1,2,14.81,11.11,-3.7,0.211,0.247,-2,1
"Robinson, Aaron",Mid-Eastern,Norfolk St.,Fr,C,,,23,0.286,0.304,0.524,1,0.238,0,1,30.43,4.35,-26.08,0.357,0.34,0,3
"Robinson, Andrew",Southern,Western Caro.,So,OF,,,41,0.2,0.375,0.233,0,0.033,2,2,9.76,14.63,4.87,0.222,0.299,-1,4
"Robinson, Caleb",Southern,Western Caro.,Sr,INF,,,65,0.236,0.344,0.527,4,0.291,0,0,16.92,10.77,-6.15,0.225,0.37,2,10
"Robinson, Chase",OVC,Jacksonville St.,So,OF,,,25,0.143,0.28,0.381,1,0.238,0,1,28,16,-12,0.154,0.289,-1,2
"Robinson, Christian",Pac 12,Stanford,Fr,OF,,,36,0.273,0.306,0.333,0,0.06,0,1,27.78,5.56,-22.22,0.375,0.278,-2,3
"Robinson, Daniel",Mid American,Central Mich.,Jr,OF,2018,884,93,0.276,0.409,0.316,0,0.04,0,2,8.6,16.13,7.53,0.309,0.337,0,12
"Robinson, Eric",Mid-Eastern,N.C. Central,Fr,INF,,,4,0,0.25,0,0,0,0,0,25,25,0,0,0.173,-1,0
"Robinson, Griffin",Atlantic 10,Saint Louis,Jr,OF,,,15,0.273,0.467,0.364,0,0.091,0,0,26.67,20,-6.67,0.429,0.386,1,2
"Robinson, Jaron",OVC,Murray St.,Jr,INF,,,47,0.091,0.128,0.114,0,0.023,0,1,17.02,4.26,-12.76,0.108,0.112,-9,-3
"Robinson, Jay",Southland,New Orleans,Sr,INF,,,50,0.25,0.367,0.3,0,0.05,0,0,10,14,4,0.278,0.307,-1,5
"Robinson, Luke",Southern,Western Caro.,So,C,,,45,0.351,0.455,0.459,1,0.108,1,1,17.78,13.33,-4.45,0.429,0.404,3,8
"Robinson, Luke",Patriot,Lafayette,Sr,OF,,,47,0.244,0.34,0.415,0,0.171,1,1,42.55,12.77,-29.78,0.476,0.327,0,5
"Robinson, Mason",Conference USA,Louisiana Tech,Jr,OF,,,59,0.429,0.5,0.776,3,0.347,2,3,11.86,11.86,0,0.45,0.521,9,16
"Robinson, Patrick",Ivy League,Harvard,Jr,OF,,,44,0.25,0.386,0.306,0,0.056,1,1,18.18,11.36,-6.82,0.321,0.324,0,5
"Robinson, Shaq",Big West,Long Beach St.,Jr,INF,,,54,0.267,0.34,0.444,2,0.177,2,2,24.07,11.11,-12.96,0.313,0.334,0,7
"Robison, Curtis",Big 10,Penn State,Fr,OF,,,44,0.053,0.182,0.105,0,0.052,2,2,31.82,11.36,-20.46,0.083,0.151,-7,-1
"Robles, Sergio",Western Athletic,CSU Bakersfield,Jr,OF,,,37,0.206,0.27,0.382,1,0.176,0,0,10.81,8.11,-2.7,0.207,0.281,-2,3
"Roche, Jimmy",Mid American,Western Mich.,Jr,INF,,,61,0.236,0.295,0.382,1,0.146,2,2,11.48,6.56,-4.92,0.25,0.293,-2,5
"Rock, Dylan",Conference USA,UTSA,Fr,OF,,,64,0.167,0.297,0.278,1,0.111,0,0,17.19,12.5,-4.69,0.19,0.267,-4,4
"Rodriguez, Alex",Mid American,Northern Ill.,Fr,INF,,,15,0.091,0.231,0.091,0,0,0,1,13.33,13.33,0,0.111,0.174,-2,0
"Rodriguez, Alex",SEC,Kentucky,Jr,INF,,,26,0.238,0.385,0.333,0,0.095,0,1,38.46,15.38,-23.08,0.455,0.331,0,3
"Rodriguez, Brett",Southern,Wofford,So,INF,,,67,0.345,0.433,0.527,2,0.182,10,11,13.43,13.43,0,0.37,0.408,4,12
"Rodriguez, Chris",ASUN,USC Upstate,So,INF,,,30,0.24,0.31,0.24,0,0,0,0,23.33,6.67,-16.66,0.316,0.254,-2,2
"Rodriguez, Christian",Southland,Incarnate Word,Fr,INF,,,18,0.143,0.333,0.214,0,0.071,2,2,22.22,16.67,-5.55,0.2,0.273,-1,1
"Rodriguez, Danny",Mid-Eastern,Bethune-Cookman,Jr,1B,,,40,0.135,0.2,0.162,0,0.027,0,0,20,7.5,-12.5,0.172,0.171,-6,-1
"Rodriguez, Erik",Conference USA,Marshall,Jr,OF,,,32,0.214,0.312,0.25,0,0.036,1,2,43.75,12.5,-31.25,0.429,0.262,-2,2
"Rodriguez, Felipe",Sun Belt,Texas State,Jr,C,,,6,0,0.167,0,0,0,0,0,50,0,-50,0,0.12,-1,0
"Rodriguez, Lionexis",Southwestern,Alabama A&M,Fr,C,,,11,0,0,0,0,0,0,0,63.64,0,-63.64,0,0,-3,-2
"Rodriguez, Manny",AAC,Cincinnati,Sr,INF,2018,290,64,0.305,0.359,0.729,5,0.424,1,3,29.69,6.25,-23.44,0.371,0.446,6,14
"Rodriguez, Nick",Mountain West,UNLV,Sr,INF,2018,658,63,0.339,0.365,0.559,3,0.22,1,1,22.22,4.76,-17.46,0.395,0.389,3,11
"Rogers, Braden",Summit League,Omaha,Jr,INF,,,55,0.28,0.333,0.38,1,0.1,2,3,12.73,7.27,-5.46,0.31,0.313,-1,6
