Player,Conference,School,Yr,Pos,Draft,Pick,PA,AVG,OBP,SLG,HR,ISO,SB,SBA,K%,BB%,BB%-K%,BABIP,wOBA,wRAA,wRC
"Lawson, Dean",Western Athletic,Northern Colo.,Sr,INF,,,153,0.321,0.466,0.473,2,0.152,8,9,13.73,16.99,3.26,0.37,0.411,10,28
"Lawson, Garrett",Mid-Eastern,Delaware St.,So,P,,,17,0.286,0.412,0.286,0,0,0,0,23.53,11.76,-11.77,0.4,0.33,0,2
"Lawvere, Andrew",Summit League,Fort Wayne,Fr,C,,,27,0.292,0.37,0.375,0,0.083,0,0,18.52,11.11,-7.41,0.368,0.331,0,3
"Layne, Christian",Northeast,Central Conn. St.,Fr,OF,,,38,0.229,0.263,0.314,0,0.085,2,2,26.32,2.63,-23.69,0.308,0.25,-3,2
"Layton, Jackson",OVC,SIUE,Jr,OF,,,44,0.237,0.31,0.395,2,0.158,0,1,20.45,9.09,-11.36,0.259,0.308,-1,4
"Lazar, Anthony",Metro Atlantic,Marist,Jr,INF,,,143,0.286,0.38,0.437,4,0.151,3,5,22.38,11.89,-10.49,0.349,0.356,3,20
"Le Dorze, Pierre",Ivy League,Cornell,Sr,OF,,,40,0.086,0.2,0.143,0,0.057,1,1,30,12.5,-17.5,0.13,0.17,-6,-1
"Lea, Zachary",ASUN,USC Upstate,Fr,UT,,,22,0.158,0.238,0.158,0,0,0,0,63.64,4.55,-59.09,0.6,0.193,-3,0
"Leal, Mike",Southland,Lamar,Sr,OF,,,39,0.182,0.289,0.182,0,0,0,0,23.08,10.26,-12.82,0.25,0.23,-3,1
"Leasure, Bryce",Southern,The Citadel,So,C,,,137,0.325,0.417,0.386,0,0.061,7,8,13.14,10.22,-2.92,0.385,0.36,3,20
"Leathersich, Ted",American East,UMass Lowell,So,OF,,,45,0.3,0.326,0.375,0,0.075,1,2,22.22,4.44,-17.78,0.387,0.303,-1,4
"Lebek, Justin",Atlantic 10,Davidson,Jr,OF,,,179,0.288,0.38,0.569,11,0.281,2,3,25.7,9.5,-16.2,0.337,0.4,10,32
"LeBlanc III, Horace",Southwestern,Texas Southern,Sr,INF,,,187,0.27,0.386,0.309,0,0.039,2,2,21.93,14.97,-6.96,0.363,0.321,-2,21
"Leblanc, Colby",Southland,Central Ark.,Sr,C,,,96,0.325,0.411,0.386,0,0.061,1,2,14.58,11.46,-3.12,0.391,0.356,2,13
"LeBlanc, Waylon",Southland,Nicholls St.,Fr,INF,,,8,0.25,0.571,0.25,0,0,0,0,12.5,25,12.5,0.333,0.426,1,2
"Leckie, Dan",Patriot,Lafayette,Jr,INF,,,18,0.235,0.278,0.412,1,0.177,0,1,16.67,5.56,-11.11,0.231,0.297,-1,2
"Lee-Tyson, Asher",Ivy League,Princeton,Sr,INF,,,113,0.289,0.42,0.333,0,0.044,2,2,8.85,11.5,2.65,0.321,0.349,1,15
"Lee, AJ",Big 10,Maryland,Jr,INF,,,179,0.211,0.369,0.254,0,0.043,9,13,21.23,14.53,-6.7,0.286,0.3,-5,17
"Lee, D.J.",Atlantic 10,Richmond,Jr,INF,,,171,0.261,0.377,0.366,2,0.105,12,17,12.87,12.87,0,0.287,0.332,0,20
"Lee, Dailin",Big West,UC Irvine,So,OF,,,5,0,0.2,0,0,0,1,1,40,0,-40,0,0.144,-1,0
"Lee, Evan",SEC,Arkansas,So,UT,2018,461,52,0.286,0.36,0.548,3,0.262,0,0,19.23,11.54,-7.69,0.29,0.376,2,8
"Lee, Hunter",Big South,High Point,Sr,INF,2018,814,200,0.342,0.472,0.551,7,0.209,4,8,11,17.5,6.5,0.362,0.44,18,42
"Lee, Korey",Pac 12,California,So,C,,,88,0.25,0.345,0.444,4,0.194,1,1,18.18,11.36,-6.82,0.255,0.338,0,11
"Lee, Noah",Western Athletic,UTRGV,Sr,C,,,81,0.127,0.225,0.169,1,0.042,0,0,34.57,8.64,-25.93,0.19,0.191,-10,0
"Leedholm, Connor",Western Athletic,Northern Colo.,Sr,P,,,1,1,1,4,1,3,0,0,0,0,0,NA,2.015,1,2
"LeForestier, Alex",West Coast,Pacific,Fr,INF,,,99,0.318,0.388,0.4,0,0.082,0,1,12.12,10.1,-2.02,0.36,0.345,1,13
"Leftridge, Brodie",SEC,Tennessee,Sr,OF,,,154,0.194,0.261,0.317,3,0.123,6,10,30.52,6.49,-24.03,0.267,0.255,-10,8
"Leggo, Andrew",Sun Belt,Arkansas St.,Fr,INF,,,54,0.175,0.358,0.225,0,0.05,0,1,27.78,11.11,-16.67,0.269,0.289,-2,4
"Lehane, Chris",ASUN,Jacksonville,Sr,OF,,,222,0.311,0.401,0.361,1,0.05,10,13,19.82,9.46,-10.36,0.407,0.345,2,29
"Leisenring, Luke",Pac 12,Arizona St.,Fr,C,,,22,0.333,0.409,0.333,0,0,0,0,31.82,13.64,-18.18,0.5,0.334,0,3
"Leite, Tony",Mid-Eastern,Norfolk St.,Sr,OF,,,151,0.213,0.344,0.279,1,0.066,19,20,24.5,12.58,-11.92,0.287,0.291,-6,13
"Leitgeb, Brandon",Pac 12,Washington,Fr,INF,,,3,0,0.333,0,0,0,0,0,33.33,0,-33.33,0,0.24,0,0
"Leitha, Larry",Mountain West,New Mexico,Jr,OF,,,14,0.182,0.357,0.273,0,0.091,0,0,35.71,14.29,-21.42,0.333,0.302,0,1
"LeJeune, Logan",Southland,Lamar,Fr,OF,,,106,0.302,0.4,0.326,0,0.024,0,0,23.58,12.26,-11.32,0.406,0.33,0,12
"Lemmel, Cole",Pac 12,California,Jr,OF,,,2,0,0,0,0,0,0,0,50,0,-50,0,0,-1,0
"Lennox, Billy",Colonial,Towson,Sr,INF,,,161,0.313,0.404,0.41,1,0.097,4,4,9.32,11.18,1.86,0.345,0.36,3,23
"Leonard, Conner",Sun Belt,Appalachian St.,Sr,INF,,,156,0.2,0.276,0.35,4,0.15,0,0,27.56,7.69,-19.87,0.255,0.275,-8,11
"Leonard, Luke",Sun Belt,Georgia St.,Jr,OF,,,169,0.269,0.337,0.352,2,0.083,4,8,22.49,7.69,-14.8,0.339,0.304,-4,16
"Leonard, Reid",OVC,Morehead St.,Jr,INF,,,236,0.34,0.453,0.445,3,0.105,1,2,8.9,16.1,7.2,0.365,0.397,12,41
"Leone, Zack",Horizon,Valparaiso,Sr,INF,,,152,0.358,0.48,0.537,4,0.179,0,1,12.5,13.82,1.32,0.4,0.441,14,32
"Lepper, Kaleb",Ivy League,Cornell,So,OF,,,76,0.2,0.351,0.233,0,0.033,3,4,14.47,15.79,1.32,0.245,0.284,-3,6
"Lepre, Anthony",Big West,UC Riverside,Jr,C,,,109,0.301,0.327,0.476,3,0.175,0,0,22.94,3.67,-19.27,0.373,0.342,1,14
"Leshock, Alex",Sun Belt,Appalachian St.,Fr,OF,,,158,0.241,0.323,0.312,0,0.071,9,11,25.95,7.59,-18.36,0.34,0.287,-6,13
"Letellier, Dylan",OVC,Murray St.,Fr,INF,,,15,0.167,0.333,0.167,0,0,0,0,13.33,20,6.67,0.2,0.255,-1,1
"Lever, Ryan",Atlantic 10,Massachusetts,Jr,INF,,,161,0.233,0.283,0.267,0,0.034,6,7,17.39,6.83,-10.56,0.283,0.247,-12,8
"Levine, Spencer",ASUN,FGCU,Sr,C,,,90,0.171,0.292,0.263,2,0.092,0,0,23.33,8.89,-14.44,0.208,0.261,-6,5
"Levinson, Brad",Northeast,Fairleigh Dickinson,Fr,OF,,,22,0.263,0.333,0.263,0,0,0,0,22.73,4.55,-18.18,0.357,0.276,-1,2
"Levy, Aaron",Mid American,Ohio,Fr,INF,,,157,0.241,0.31,0.365,4,0.124,4,5,29.94,8.28,-21.66,0.326,0.295,-5,14
"Lewandoski, Greg",Mid American,Kent St.,Fr,INF,,,143,0.228,0.321,0.285,0,0.057,4,6,21.68,7.69,-13.99,0.304,0.279,-7,11
"Lewis, Chris",Southwestern,Alabama St.,Fr,INF,,,101,0.316,0.45,0.405,1,0.089,6,6,9.9,12.87,2.97,0.348,0.386,4,17
"Lewis, Hunter",Missouri Valley,Indiana St.,Jr,INF,,,9,0.4,0.667,1,1,0.6,0,0,22.22,22.22,0,0.5,0.635,2,3
"Lewis, Jake",OVC,Eastern Ky.,Fr,P,,,45,0.222,0.356,0.222,0,0,1,1,15.56,17.78,2.22,0.267,0.279,-2,3
"Lewis, Kaylor",Southwestern,Prairie View,Sr,INF,,,36,0.156,0.25,0.188,0,0.032,0,0,27.78,8.33,-19.45,0.227,0.21,-4,1
"Lewis, Miles",Big 10,Michigan,Jr,OF,,,103,0.214,0.317,0.333,2,0.119,2,4,13.59,13.59,0,0.225,0.289,-4,9
"Lewis, Zeke",SEC,Kentucky,So,INF,,,21,0.235,0.381,0.294,0,0.059,4,5,28.57,9.52,-19.05,0.364,0.319,0,2
"Liberatore, Jake",ASUN,Stetson,Fr,INF,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Libman, Jordan",Missouri Valley,Illinois St.,So,OF,,,117,0.261,0.41,0.359,1,0.098,0,0,17.09,20.51,3.42,0.319,0.35,1,16
"Libuano, Raff",ASUN,North Florida,Fr,OF,,,97,0.264,0.323,0.402,1,0.138,1,2,10.31,6.19,-4.12,0.286,0.314,-2,10
"Lichty, Tom",Big 12,Kansas,Fr,INF,,,17,0.143,0.294,0.214,0,0.071,0,0,47.06,11.76,-35.3,0.333,0.248,-1,1
"Lightner, Patrick",Metro Atlantic,Marist,So,INF,,,44,0.162,0.262,0.162,0,0,1,1,34.09,9.09,-25,0.273,0.208,-5,1
"Liles, Noah",Colonial,UNCW,Fr,OF,,,88,0.278,0.333,0.291,0,0.013,0,2,25,7.95,-17.05,0.379,0.282,-4,7
"Lilly, Timothy",Big East,Villanova,So,INF,,,120,0.232,0.31,0.242,0,0.01,1,1,17.5,9.17,-8.33,0.287,0.256,-8,7
"Lima, Antonio",Southland,SFA,Jr,INF,,,12,0.182,0.25,0.182,0,0,1,1,25,8.33,-16.67,0.25,0.204,-1,0
"Lin-Peistrup, Ryan",Horizon,Ill.-Chicago,Fr,INF,,,129,0.222,0.306,0.25,0,0.028,1,4,16.28,6.2,-10.08,0.276,0.259,-8,7
"Lin, Lyle",Pac 12,Arizona St.,So,C,2018,882,166,0.303,0.343,0.374,0,0.071,1,1,13.25,4.82,-8.43,0.351,0.315,-3,17
"Lind, Connor",Big 10,Northwestern,Sr,INF,,,134,0.231,0.336,0.278,0,0.047,1,2,16.42,11.19,-5.23,0.278,0.283,-6,10
"Linder, Tucker",Conference USA,Marshall,Sr,INF,,,142,0.254,0.333,0.349,2,0.095,5,6,19.72,7.75,-11.97,0.313,0.305,-4,14
"Lindsly, Brady",Big 12,Oklahoma,So,C,,,178,0.267,0.358,0.367,1,0.1,0,0,20.22,12.36,-7.86,0.342,0.322,-2,20
"Lingo, Drew",Southern,Mercer,Sr,INF,,,64,0.255,0.349,0.436,2,0.181,1,1,23.44,10.94,-12.5,0.316,0.343,0,8
"Lingua, Daniel",Southwestern,Prairie View,Jr,3B,,,182,0.307,0.472,0.358,0,0.051,13,15,13.74,19.23,5.49,0.375,0.385,8,30
"Linnane, Keith",Atlantic 10,Massachusetts,Sr,C,,,70,0.233,0.313,0.25,0,0.017,0,0,15.71,10,-5.71,0.286,0.261,-4,4
"Lipcius, Andre",SEC,Tennessee,So,INF,2019,,174,0.329,0.408,0.51,6,0.181,2,2,11.49,10.92,-0.57,0.341,0.393,9,30
"Lipcius, Luc",SEC,Tennessee,So,INF,,,24,0.111,0.292,0.111,0,0,0,0,33.33,20.83,-12.5,0.182,0.217,-2,1
"Lipke, Colin",Colonial,William & Mary,Jr,INF,,,141,0.236,0.329,0.366,2,0.13,2,3,21.99,9.22,-12.77,0.3,0.309,-3,14
"Lipscomb, Hunter",Big South,Winthrop,Jr,OF,,,150,0.299,0.393,0.441,3,0.142,1,3,22.67,11.33,-11.34,0.38,0.364,4,22
"Liput, Deacon",SEC,Florida,Jr,INF,2018,314,192,0.319,0.401,0.554,8,0.235,9,14,17.19,11.98,-5.21,0.354,0.405,11,35
"Litchfield, Josh",Big South,Charleston So.,Jr,OF,,,184,0.276,0.32,0.365,2,0.089,5,8,10.33,5.98,-4.35,0.302,0.3,-5,17
"Littell, Jon",Big 12,Oklahoma State,Sr,OF,2018,1124,193,0.287,0.383,0.457,4,0.17,6,6,17.62,8.29,-9.33,0.336,0.366,5,29
"Little, Grant",Big 12,Texas Tech,So,INF,2018,74,220,0.333,0.427,0.578,10,0.245,7,10,13.64,12.27,-1.37,0.342,0.422,16,43
"Littlejohn, Cody",OVC,Tennessee Tech,So,INF,,,31,0.32,0.452,0.64,2,0.32,0,0,16.13,12.9,-3.23,0.333,0.459,3,7
"Litton, Connor",AAC,East Carolina,Jr,INF,2018,587,184,0.308,0.391,0.522,8,0.214,4,7,19.02,10.33,-8.69,0.347,0.39,9,31
"Lively, Austin",Western Athletic,Seattle U,So,INF,,,183,0.317,0.445,0.407,2,0.09,6,11,16.39,14.21,-2.18,0.383,0.383,7,30
"Livingston, Langston",Atlantic 10,Saint Josephs,So,OF,,,57,0.217,0.368,0.478,3,0.261,1,1,22.81,19.3,-3.51,0.233,0.366,1,8
"Livingston, Riley",Patriot,Holy Cross,So,C,,,104,0.186,0.208,0.247,1,0.061,1,1,26.92,1.92,-25,0.246,0.199,-12,1
"Livorsi, Ben",Atlantic 10,Saint Louis,Fr,C,,,31,0.233,0.258,0.367,0,0.134,0,0,32.26,3.23,-29.03,0.35,0.266,-2,2
"Llanusa, Jonah",Patriot,Navy,So,OF,,,8,0.286,0.375,0.286,0,0,0,0,0,0,0,0.286,0.31,0,1
"Lloyd, Brady",AAC,East Carolina,Jr,INF,,,170,0.325,0.377,0.397,1,0.072,8,9,13.53,6.47,-7.06,0.372,0.34,1,21
"Lloyd, Matt",Big 10,Indiana,Sr,INF,,,188,0.296,0.38,0.488,5,0.192,2,4,20.74,11.7,-9.04,0.358,0.372,6,29
"Lochridge, O'Neal",Sun Belt,Louisiana,Fr,INF,,,27,0.16,0.222,0.24,0,0.08,0,0,29.63,7.41,-22.22,0.235,0.208,-3,0
"Lockery, Dean",Northeast,Central Conn. St.,Sr,2B,2018,954,113,0.358,0.46,0.453,1,0.095,2,3,8.85,15.93,7.08,0.393,0.403,6,20
"Lockhart, Lael",AAC,Houston,So,UT,,,219,0.302,0.438,0.43,2,0.128,2,3,15.53,18.26,2.73,0.36,0.385,9,36
"Locklear, Cam",Big South,Liberty,So,SS,,,178,0.21,0.294,0.28,2,0.07,3,4,21.35,10.67,-10.68,0.263,0.261,-11,11
"Lockridge, Brandon",Sun Belt,Troy,Jr,OF,2018,157,218,0.298,0.45,0.435,1,0.137,16,19,15.6,14.68,-0.92,0.363,0.394,11,37
"Lockwood-Powell, Griffin",Mid American,Central Mich.,Fr,C,,,142,0.336,0.451,0.483,4,0.147,0,0,21.13,10.56,-10.57,0.422,0.41,9,26
"Loda, Sam",Northeast,Central Conn. St.,Fr,C,,,41,0.188,0.366,0.219,0,0.031,0,0,17.07,17.07,0,0.24,0.291,-2,3
"LoForte, Hank",Big West,Cal St. Fullerton,Jr,INF,,,167,0.372,0.427,0.52,2,0.148,3,5,8.98,7.78,-1.2,0.402,0.406,10,30
"Loftin, Nick",Big 12,Baylor,Fr,INF,,,214,0.317,0.375,0.471,6,0.154,5,7,7.94,7.48,-0.46,0.323,0.365,5,32
"Logan, Brock",Summit League,Fort Wayne,Sr,1B,,,106,0.25,0.425,0.275,0,0.025,0,0,9.43,20.75,11.32,0.282,0.336,0,13
"Logan, Quinton",Conference USA,Louisiana Tech,Jr,OF,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Logan, Trey",SEC,Georgia,Sr,SS,,,11,0.143,0.222,0.143,0,0,0,0,9.09,9.09,0,0.143,0.174,-1,0
"Lohr, Derek",Mid-Eastern,Coppin St.,Fr,SS,,,139,0.353,0.449,0.422,0,0.069,3,3,11.51,14.39,2.88,0.406,0.387,6,23
"Lomax, Morgan",Southwestern,Mississippi Val.,Jr,OF,,,81,0.25,0.481,0.304,0,0.054,12,14,19.75,28.4,8.65,0.35,0.379,3,13
"Lomuscio, Joe",Ivy League,Brown,Fr,OF,,,117,0.255,0.325,0.392,2,0.137,4,5,21.37,3.42,-17.95,0.316,0.313,-2,12
"Long, Christian",ACC,Wake Forest,So,OF,,,97,0.232,0.344,0.317,1,0.085,2,3,29.9,11.34,-18.56,0.346,0.302,-3,9
"Long, Danny",Metro Atlantic,Monmouth,So,INF,,,188,0.287,0.404,0.453,4,0.166,3,4,25.53,11.17,-14.36,0.39,0.376,7,29
"Longley, Caleb",Southern,ETSU,Sr,OF,,,160,0.303,0.4,0.674,11,0.371,3,5,30,9.38,-20.62,0.377,0.439,14,34
"Longo, Jack",Mid American,Ohio,So,OF,,,12,0.25,0.25,0.25,0,0,0,0,33.33,0,-33.33,0.375,0.22,-1,0
"Looke, Garrison",Atlantic 10,Davidson,Fr,UT,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lopatka, Zach",Horizon,Youngstown St.,Jr,UT,,,70,0.182,0.357,0.218,0,0.036,2,3,12.86,17.14,4.28,0.217,0.285,-3,6
"Loperfido, Joey",ACC,Duke,Fr,INF,,,194,0.317,0.4,0.516,6,0.199,7,10,21.13,10.31,-10.82,0.381,0.39,9,33
"Lopez, Bradley",Southwestern,Ark. Pine Bluff,Sr,INF,,,37,0.167,0.278,0.167,0,0,1,2,24.32,10.81,-13.51,0.227,0.219,-4,1
"Lopez, Craig",Conference USA,Old Dominion,Sr,P,,,53,0.36,0.377,0.42,0,0.06,0,1,9.43,3.77,-5.66,0.391,0.345,0,7
"Lopez, Daniel",West Coast,Portland,Jr,INF,,,151,0.219,0.295,0.398,5,0.179,1,1,12.58,6.62,-5.96,0.211,0.298,-5,14
"Lopez, Ethan",Big West,Hawaii,Jr,INF,,,102,0.295,0.337,0.474,3,0.179,2,3,12.75,1.96,-10.79,0.316,0.348,1,14
"Lopez, Jake",Big West,Long Beach St.,Fr,P,,,2,0,0,0,0,0,0,0,50,0,-50,0,0,-1,0
"Lopez, Kobe",Conference USA,FIU,So,INF,,,53,0.2,0.36,0.2,0,0,1,3,18.87,7.55,-11.32,0.267,0.282,-2,4
"Lopez, Manuel",Conference USA,Middle Tenn,So,OF,,,38,0.194,0.237,0.333,1,0.139,0,0,47.37,2.63,-44.74,0.353,0.247,-3,2
"Lopez, Ubaldo",Ivy League,Dartmouth,Fr,OF,,,29,0.087,0.241,0.087,0,0,0,0,31.03,6.9,-24.13,0.133,0.183,-4,0
"Lorenzo, Giovany",Mid-Eastern,Bethune-Cookman,Fr,C,,,120,0.262,0.358,0.33,0,0.068,0,1,12.5,12.5,0,0.303,0.311,-2,12
"Lott, Justin",Southwestern,Alabama A&M,Jr,INF,,,78,0.214,0.286,0.243,0,0.029,0,0,23.08,6.41,-16.67,0.288,0.244,-6,4
"Lott, Todd",Sun Belt,Louisiana,So,OF,,,57,0.235,0.316,0.451,2,0.216,1,1,42.11,1.75,-40.36,0.4,0.331,0,7
"Love, Dillon",Southern,Furman,So,INF,,,23,0.238,0.304,0.238,0,0,0,0,34.78,8.7,-26.08,0.385,0.251,-2,1
"Lovelace, Kyle",AAC,Houston,Fr,C,,,106,0.206,0.26,0.227,0,0.021,1,1,26.42,5.66,-20.76,0.29,0.223,-10,3
"Lovell, Eli",ASUN,FGCU,Sr,OF,,,165,0.278,0.34,0.361,2,0.083,4,5,22.42,5.45,-16.97,0.352,0.309,-4,17
"Lovely, Jaren",Conference USA,Marshall,Fr,OF,,,19,0.25,0.368,0.25,0,0,0,1,31.58,15.79,-15.79,0.4,0.294,-1,2
"Lowe, Ben",Patriot,Navy,Sr,INF,,,23,0.263,0.391,0.368,0,0.105,0,0,17.39,13.04,-4.35,0.333,0.344,0,3
"Lowe, Christopher",Big 10,Indiana,Sr,OF,,,9,0.286,0.444,0.429,0,0.143,0,0,44.44,22.22,-22.22,0.667,0.389,0,2
"Lowe, Greg",Atlantic 10,Davidson,So,OF,,,31,0.136,0.387,0.136,0,0,0,0,38.71,25.81,-12.9,0.3,0.287,-1,3
"Lowe, Tyler",Western Athletic,Chicago St.,Jr,INF,,,164,0.379,0.415,0.542,7,0.163,5,5,21.34,5.49,-15.85,0.455,0.41,10,30
"Lowery, Evan",Patriot,Navy,So,OF,,,158,0.296,0.392,0.452,2,0.156,1,1,13.29,13.29,0,0.336,0.367,4,24
"Lowery, Liam",Patriot,Navy,Jr,OF,,,132,0.311,0.379,0.504,3,0.193,0,0,20.45,9.09,-11.36,0.382,0.379,5,21
"Lowndes, Dan",Metro Atlantic,Siena,Sr,OF,,,86,0.241,0.294,0.304,1,0.063,0,0,18.6,5.81,-12.79,0.29,0.267,-5,6
"Loyd, Nathan",Southern,VMI,Fr,UT,,,28,0.16,0.214,0.16,0,0,0,0,21.43,3.57,-17.86,0.2,0.176,-4,0
"Lozada, Jonathan",Mid-Eastern,UMES,Fr,OF,,,12,0.083,0.083,0.083,0,0,0,0,41.67,0,-41.67,0.143,0.073,-3,-1
"Lozinak, Will",OVC,Morehead St.,Fr,P,,,1,1,1,1,0,0,0,0,0,0,0,1,0.878,0,1
"Lucca, Gaudencio",Southwestern,Texas Southern,Sr,INF,,,219,0.374,0.484,0.592,8,0.218,20,22,16.89,10.5,-6.39,0.432,0.458,23,49
"Luciani, Taylor",Metro Atlantic,Quinnipiac,Sr,P,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Luckey, Zac",Big 10,Nebraska,Fr,INF,,,30,0.214,0.267,0.25,0,0.036,2,2,20,3.33,-16.67,0.273,0.235,-3,1
"Ludowig, Michael",ACC,Wake Forest,Fr,UT,,,143,0.244,0.343,0.293,0,0.049,9,12,23.08,13.29,-9.79,0.33,0.291,-5,12
"Lueck, Jackson",ACC,Florida St,Jr,OF,2018,242,177,0.266,0.381,0.594,14,0.328,3,4,17.51,12.99,-4.52,0.235,0.405,10,32
"Luevano, Thomas",Big East,Creighton,Sr,INF,,,137,0.25,0.299,0.347,2,0.097,7,10,27.74,7.3,-20.44,0.333,0.281,-6,10
"Luft, Will",Sun Belt,South Ala.,Sr,INF,,,132,0.224,0.283,0.336,3,0.112,0,0,18.94,5.3,-13.64,0.258,0.273,-7,9
"Lugo, Juan",Mid-Eastern,Savannah St.,Fr,SS,,,45,0.263,0.341,0.342,0,0.079,0,1,22.22,8.89,-13.33,0.345,0.303,-1,4
"Luken, Bryce",Mid-Eastern,Savannah St.,Sr,3B,,,139,0.209,0.259,0.264,0,0.055,1,2,22.3,5.76,-16.54,0.273,0.234,-12,5
"Lutgen, Blake",Horizon,Valparaiso,So,INF,,,16,0.167,0.375,0.417,1,0.25,0,0,50,18.75,-31.25,0.333,0.355,0,2
"Lutz, Dylan",Metro Atlantic,Quinnipiac,So,INF,,,118,0.33,0.395,0.417,2,0.087,5,5,13.56,7.63,-5.93,0.376,0.359,2,17
"Lutz, Ryan",Big East,Seton Hall,Fr,INF,,,8,0.167,0.375,0.167,0,0,1,1,12.5,25,12.5,0.2,0.282,0,1
"Luzinski, Jax",Patriot,Army,Fr,OF,,,31,0.071,0.161,0.107,0,0.036,0,0,45.16,6.45,-38.71,0.143,0.136,-5,-1
"Lydon, Marcus",Western Athletic,Seattle U,Fr,INF,,,14,0.182,0.357,0.182,0,0,4,5,50,21.43,-28.57,0.5,0.273,-1,1
"Lyon, Alex",Missouri Valley,Southern Ill.,Jr,UT,,,179,0.291,0.362,0.373,1,0.082,18,20,26.26,8.94,-17.32,0.405,0.326,-1,20
"Maack, Casey",Conference USA,Southern Miss,Sr,INF,,,45,0.211,0.333,0.368,2,0.157,0,0,33.33,6.67,-26.66,0.286,0.317,-1,5
"Macaay, Drexler",Southwestern,Grambling,Jr,C,,,108,0.314,0.413,0.419,1,0.105,1,2,10.19,11.11,0.92,0.342,0.367,3,16
"Macahon, Chris",Horizon,Ill.-Chicago,So,INF,,,9,0.429,0.556,0.714,0,0.285,0,0,11.11,22.22,11.11,0.5,0.527,1,3
"MacCarrick, Ryan",Atlantic 10,St. Bonaventure,Sr,OF,,,116,0.304,0.374,0.392,1,0.088,2,4,18.97,7.76,-11.21,0.375,0.338,0,14
"MacCauley, John",Big East,Butler,Fr,P,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"MacDonald, Ben",Atlantic 10,St. Bonaventure,Sr,C,,,75,0.188,0.278,0.188,0,0,0,0,21.33,10.67,-10.66,0.25,0.223,-7,2
"MacDonald, Kyle",Sun Belt,Arkansas St.,Jr,1B,,,170,0.336,0.453,0.657,13,0.321,0,0,18.24,16.47,-1.77,0.347,0.462,18,39
"MacDonald, Nick",Conference USA,FIU,So,P,,,3,0,0,0,0,0,0,0,33.33,0,-33.33,0,0,-1,0
"Machado, Andres",American East,UMBC,Fr,INF,,,35,0.333,0.353,0.424,0,0.091,0,1,8.57,2.86,-5.71,0.367,0.337,0,4
"Machado, Justin",Atlantic 10,Fordham,So,INF,,,27,0.318,0.423,0.409,0,0.091,0,1,14.81,7.41,-7.4,0.389,0.373,1,4
"Machiorlette, Max",Ivy League,Princeton,Jr,INF,,,8,0.25,0.25,0.25,0,0,0,0,25,0,-25,0.333,0.22,-1,0
"Machtolf, Jack",West Coast,Gonzaga,Fr,OF,,,27,0.273,0.37,0.5,1,0.227,1,1,18.52,7.41,-11.11,0.294,0.369,1,4
"MacIver, Willie",Pac 12,Washington,Jr,C,2018,276,121,0.212,0.3,0.308,2,0.096,2,4,18.18,8.26,-9.92,0.244,0.274,-6,9
"Mack, Connor",Pac 12,California,Fr,OF,,,7,0.2,0.286,0.2,0,0,2,2,42.86,14.29,-28.57,0.333,0.224,-1,0
"Mackay, John",Big West,Cal Poly,So,C,,,28,0.296,0.321,0.407,1,0.111,0,0,17.86,3.57,-14.29,0.333,0.316,0,3
"MacKenzie, Jake",Atlantic 10,Fordham,Fr,INF,,,207,0.286,0.39,0.47,5,0.184,32,40,10.63,10.63,0,0.301,0.373,7,32
"MacLaren, Cole",ACC,Pittsburgh,Jr,C,,,148,0.204,0.372,0.239,0,0.035,0,1,11.49,19.59,8.1,0.237,0.297,-5,13
"MacLean, John",Ivy League,Harvard,Jr,OF,,,11,0,0.182,0,0,0,0,0,0,18.18,18.18,0,0.126,-2,-1
"MacNamee, Elijah",SEC,Mississippi St.,Jr,OF,,,155,0.321,0.403,0.493,5,0.172,1,2,23.23,6.45,-16.78,0.404,0.388,7,26
"MacNeil, Andrew",ASUN,Stetson,So,OF,,,152,0.294,0.397,0.421,3,0.127,8,8,16.45,9.21,-7.24,0.34,0.361,3,22
"MacNichols, Jake",West Coast,Santa Clara,So,C,,,128,0.209,0.281,0.374,4,0.165,0,1,33.59,4.69,-28.9,0.29,0.286,-5,10
"Macove, Michael",Mountain West,UNLV,Sr,INF,,,10,0,0,0,0,0,0,0,30,0,-30,0,0,-3,-2
"Maddox, Peyton",Southern,VMI,Sr,C,,,162,0.287,0.422,0.45,5,0.163,2,2,26.54,12.35,-14.19,0.39,0.386,7,27
"Madigan, Evan",Patriot,Bucknell,So,INF,,,125,0.276,0.344,0.362,1,0.086,1,3,16.8,7.2,-9.6,0.322,0.311,-3,13
"Madole, Jake",Big South,UNC Asheville,So,INF,,,103,0.258,0.34,0.416,3,0.158,0,0,37.86,8.74,-29.12,0.408,0.328,-1,12
"Madole, Josh",Southern,UNCG,Fr,1B,,,137,0.276,0.382,0.328,0,0.052,1,3,13.14,13.14,0,0.327,0.324,-1,15
"Madonna, Phil",Metro Atlantic,Siena,Sr,C,,,174,0.319,0.387,0.354,0,0.035,5,10,7.47,8.62,1.15,0.338,0.33,-1,20
